Date;JourDeLaSemaine;Pays;Continent;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-04;Mercredi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;70
2016-05-05;Jeudi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;1138
2016-05-05;Jeudi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;596
2016-05-05;Jeudi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;41
2016-05-05;Jeudi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;23
2016-05-05;Jeudi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;279
2016-05-05;Jeudi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;141
2016-05-05;Jeudi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Autres Moyen Orient;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Autres Moyen Orient;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Autriche;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;57
2016-05-05;Jeudi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;22
2016-05-05;Jeudi;Bénin;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Bénin;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Caucase;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Danemark;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Finlande;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Finlande;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Inde;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;22
2016-05-05;Jeudi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;49
2016-05-05;Jeudi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;45
2016-05-05;Jeudi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Maroc;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Norvège;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;28
2016-05-05;Jeudi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Pologne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Pologne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Portugal;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;République tchèque;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;République tchèque;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Royaume-Uni;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Russie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Sénégal;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Sénégal;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Serbie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Serbie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;493
2016-05-05;Jeudi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;295
2016-05-05;Jeudi;Ukraine;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;1254
2016-05-06;Vendredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;580
2016-05-06;Vendredi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;334
2016-05-06;Vendredi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;132
2016-05-06;Vendredi;Argentine;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Argentine;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autre;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autre;Autre;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autres Moyen Orient;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autres Moyen Orient;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autriche;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autriche;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;94
2016-05-06;Vendredi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;38
2016-05-06;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Brésil;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Brésil;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Caucase;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Chine;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Chine;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;25
2016-05-06;Vendredi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Finlande;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Finlande;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Hongrie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;69
2016-05-06;Vendredi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;59
2016-05-06;Vendredi;Malaisie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Malaisie;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;24
2016-05-06;Vendredi;Maroc;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;28
2016-05-06;Vendredi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Pologne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;36
2016-05-06;Vendredi;Pologne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;République tchèque;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Royaume-Uni;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Russie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Serbie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Serbie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Suède;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;449
2016-05-06;Vendredi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;229
2016-05-06;Vendredi;Tunisie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Turquie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;22
2016-05-06;Vendredi;Turquie;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;1104
2016-05-07;Samedi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;501
2016-05-07;Samedi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;22
2016-05-07;Samedi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;275
2016-05-07;Samedi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;111
2016-05-07;Samedi;Autres Amérique;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Autres Amérique;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Autres Moyen Orient;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Autriche;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Baltes;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;73
2016-05-07;Samedi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;30
2016-05-07;Samedi;Brésil;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Brésil;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Burkina Faso;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Caucase;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Caucase;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Chine;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Chine;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Corée du Sud;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Égypte;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;31
2016-05-07;Samedi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;États-Unis;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;37
2016-05-07;Samedi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;67
2016-05-07;Samedi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;60
2016-05-07;Samedi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;30
2016-05-07;Samedi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;République tchèque;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;République tchèque;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Roumanie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Serbie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Serbie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Suède;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;405
2016-05-07;Samedi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;209
2016-05-07;Samedi;Tunisie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Turquie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-07;Samedi;Turquie;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;636
2016-05-08;Dimanche;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;312
2016-05-08;Dimanche;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;204
2016-05-08;Dimanche;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;106
2016-05-08;Dimanche;Autres Amérique;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Autres Amérique;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Baltes;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Baltes;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;22
2016-05-08;Dimanche;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Brésil;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Brésil;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Canada;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Canada;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Caucase;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Caucase;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Caucase;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Chine;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Japon;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Japon;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;34
2016-05-08;Dimanche;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;31
2016-05-08;Dimanche;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Norvège;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Portugal;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Portugal;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;République tchèque;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Royaume-Uni;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Suède;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-08;Dimanche;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;159
2016-05-08;Dimanche;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;93
2016-05-08;Dimanche;Tunisie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;727
2016-05-09;Lundi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;336
2016-05-09;Lundi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;22
2016-05-09;Lundi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;264
2016-05-09;Lundi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;103
2016-05-09;Lundi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Autres Moyen Orient;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Autres Moyen Orient;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Baltes;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;39
2016-05-09;Lundi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;25
2016-05-09;Lundi;Bosnie-Herzégovine;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Caucase;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Caucase;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Chine;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Chine;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Corée du Sud;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Corée du Sud;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Émirats Arabes Unis;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Émirats Arabes Unis;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;21
2016-05-09;Lundi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;23
2016-05-09;Lundi;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;83
2016-05-09;Lundi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;76
2016-05-09;Lundi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Maroc;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;31
2016-05-09;Lundi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;22
2016-05-09;Lundi;Pologne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;République tchèque;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;République tchèque;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Royaume-Uni;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Suède;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;80
2016-05-09;Lundi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;31
2016-05-09;Lundi;Turquie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-09;Lundi;Turquie;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-10;Mardi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;835
2016-05-10;Mardi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;427
2016-05-10;Mardi;Afrique du Sud;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-10;Mardi;Afrique du Sud;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-10;Mardi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-10;Mardi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-10;Mardi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;315
2016-05-10;Mardi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;155
2016-05-10;Mardi;Autres Asie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-10;Mardi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
