Date;JourDeLaSemaine;ZoneAnalyse;Nationalite;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-17;Mercredi;Zone FIMU;Français;Resident;03 jours;Periode normale;1276
2017-05-17;Mercredi;Zone FIMU;Français;Resident;04 jours;Periode normale;6603
2017-05-17;Mercredi;Zone FIMU;Français;Resident;05 jours;Periode normale;3947
2017-05-17;Mercredi;Zone FIMU;Français;Resident;06 jours;Periode normale;4259
2017-05-17;Mercredi;Zone FIMU;Français;Resident;07 jours;Periode normale;1163
2017-05-17;Mercredi;Zone FIMU;Français;Resident;08 jours;Periode normale;4062
2017-05-17;Mercredi;Zone FIMU;Français;Resident;09 jours;Periode normale;2536
2017-05-17;Mercredi;Zone FIMU;Français;Resident;10 jours;Periode normale;1311
2017-05-17;Mercredi;Zone FIMU;Français;Resident;11 jours;Periode normale;554
2017-05-17;Mercredi;Zone FIMU;Français;Resident;12 jours;Periode normale;7382
2017-05-17;Mercredi;Zone FIMU;Français;Resident;13 jours;Periode normale;6577
2017-05-17;Mercredi;Zone FIMU;Français;Resident;14 jours;Periode normale;749
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;3066
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;8828
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;5836
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;9162
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;2799
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;3000
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;6108
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;7310
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;718
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;5509
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;7909
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;4932
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;9644
2017-05-17;Mercredi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;5712
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;4165
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;2450
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;5634
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;1203
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;1186
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;5186
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;7804
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;3604
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;4619
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;1523
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;720
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;7938
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;5220
2017-05-18;Jeudi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;5834
2017-05-18;Jeudi;Zone FIMU;Français;Resident;01 jours;Periode normale;7245
2017-05-18;Jeudi;Zone FIMU;Français;Resident;02 jours;Periode normale;9765
2017-05-18;Jeudi;Zone FIMU;Français;Resident;03 jours;Periode normale;9403
2017-05-18;Jeudi;Zone FIMU;Français;Resident;04 jours;Periode normale;9774
2017-05-18;Jeudi;Zone FIMU;Français;Resident;05 jours;Periode normale;7483
2017-05-18;Jeudi;Zone FIMU;Français;Resident;06 jours;Periode normale;5720
2017-05-18;Jeudi;Zone FIMU;Français;Resident;07 jours;Periode normale;1359
2017-05-18;Jeudi;Zone FIMU;Français;Resident;08 jours;Periode normale;128
2017-05-18;Jeudi;Zone FIMU;Français;Resident;09 jours;Periode normale;8845
2017-05-18;Jeudi;Zone FIMU;Français;Resident;10 jours;Periode normale;5360
2017-05-18;Jeudi;Zone FIMU;Français;Resident;11 jours;Periode normale;2573
2017-05-18;Jeudi;Zone FIMU;Français;Resident;12 jours;Periode normale;57
2017-05-18;Jeudi;Zone FIMU;Français;Resident;13 jours;Periode normale;140
2017-05-18;Jeudi;Zone FIMU;Français;Resident;14 jours;Periode normale;1453
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;9348
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;6438
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;7461
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;9031
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;9219
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;876
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;3792
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;7727
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;5758
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;4253
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;3138
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;6369
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;6990
2017-05-18;Jeudi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;5337
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;7344
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;5704
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;7062
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;4534
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;9031
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;3885
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;392
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1883
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;5371
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;7328
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1230
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1573
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;3930
2017-05-19;Vendredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;89
2017-05-19;Vendredi;Zone FIMU;Français;Resident;01 jours;Periode normale;7605
2017-05-19;Vendredi;Zone FIMU;Français;Resident;02 jours;Periode normale;994
2017-05-19;Vendredi;Zone FIMU;Français;Resident;03 jours;Periode normale;4283
2017-05-19;Vendredi;Zone FIMU;Français;Resident;04 jours;Periode normale;6319
2017-05-19;Vendredi;Zone FIMU;Français;Resident;05 jours;Periode normale;6419
2017-05-19;Vendredi;Zone FIMU;Français;Resident;06 jours;Periode normale;9766
2017-05-19;Vendredi;Zone FIMU;Français;Resident;07 jours;Periode normale;2895
2017-05-19;Vendredi;Zone FIMU;Français;Resident;08 jours;Periode normale;4513
2017-05-19;Vendredi;Zone FIMU;Français;Resident;09 jours;Periode normale;1877
2017-05-19;Vendredi;Zone FIMU;Français;Resident;10 jours;Periode normale;4208
2017-05-19;Vendredi;Zone FIMU;Français;Resident;11 jours;Periode normale;2845
2017-05-19;Vendredi;Zone FIMU;Français;Resident;12 jours;Periode normale;7015
2017-05-19;Vendredi;Zone FIMU;Français;Resident;13 jours;Periode normale;2287
2017-05-19;Vendredi;Zone FIMU;Français;Resident;14 jours;Periode normale;2141
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;9515
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;8941
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;3193
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;5722
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;1828
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;3104
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;2960
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;1691
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;7841
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;8979
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;9996
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;8661
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;503
2017-05-19;Vendredi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;7221
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;5576
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;9542
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;3423
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;6376
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;4498
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;3929
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;8955
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;4928
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;8413
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;2796
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;5917
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;711
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;400
2017-05-20;Samedi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;2096
2017-05-20;Samedi;Zone FIMU;Français;Resident;01 jours;Periode normale;2899
2017-05-20;Samedi;Zone FIMU;Français;Resident;02 jours;Periode normale;8027
2017-05-20;Samedi;Zone FIMU;Français;Resident;03 jours;Periode normale;4119
2017-05-20;Samedi;Zone FIMU;Français;Resident;04 jours;Periode normale;3298
2017-05-20;Samedi;Zone FIMU;Français;Resident;05 jours;Periode normale;4711
2017-05-20;Samedi;Zone FIMU;Français;Resident;06 jours;Periode normale;9343
2017-05-20;Samedi;Zone FIMU;Français;Resident;07 jours;Periode normale;2724
2017-05-20;Samedi;Zone FIMU;Français;Resident;08 jours;Periode normale;4971
2017-05-20;Samedi;Zone FIMU;Français;Resident;09 jours;Periode normale;3499
2017-05-20;Samedi;Zone FIMU;Français;Resident;10 jours;Periode normale;1433
2017-05-20;Samedi;Zone FIMU;Français;Resident;11 jours;Periode normale;5417
2017-05-20;Samedi;Zone FIMU;Français;Resident;12 jours;Periode normale;6260
2017-05-20;Samedi;Zone FIMU;Français;Resident;13 jours;Periode normale;3285
2017-05-20;Samedi;Zone FIMU;Français;Resident;14 jours;Periode normale;5215
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;2423
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;410
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;372
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;3131
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;4521
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;915
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;8100
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;7003
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;1169
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;1564
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;7477
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;723
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;2771
2017-05-20;Samedi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;7560
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;3834
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;3183
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;52
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;7958
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;4406
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;9635
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;6730
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;2010
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;2649
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;8115
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;2781
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;5598
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;3083
2017-05-21;Dimanche;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;2161
2017-05-21;Dimanche;Zone FIMU;Français;Resident;01 jours;Periode normale;6238
2017-05-21;Dimanche;Zone FIMU;Français;Resident;02 jours;Periode normale;3417
2017-05-21;Dimanche;Zone FIMU;Français;Resident;03 jours;Periode normale;5359
2017-05-21;Dimanche;Zone FIMU;Français;Resident;04 jours;Periode normale;9920
2017-05-21;Dimanche;Zone FIMU;Français;Resident;05 jours;Periode normale;2275
2017-05-21;Dimanche;Zone FIMU;Français;Resident;06 jours;Periode normale;6073
2017-05-21;Dimanche;Zone FIMU;Français;Resident;07 jours;Periode normale;9293
2017-05-21;Dimanche;Zone FIMU;Français;Resident;08 jours;Periode normale;8039
2017-05-21;Dimanche;Zone FIMU;Français;Resident;09 jours;Periode normale;6892
2017-05-21;Dimanche;Zone FIMU;Français;Resident;10 jours;Periode normale;7184
2017-05-21;Dimanche;Zone FIMU;Français;Resident;11 jours;Periode normale;655
2017-05-21;Dimanche;Zone FIMU;Français;Resident;12 jours;Periode normale;9435
2017-05-21;Dimanche;Zone FIMU;Français;Resident;13 jours;Periode normale;4497
2017-05-21;Dimanche;Zone FIMU;Français;Resident;14 jours;Periode normale;5358
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;8085
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;755
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;4269
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;4448
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;3354
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;2616
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;3135
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;6257
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;7175
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;9710
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;8934
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;3539
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;9407
2017-05-21;Dimanche;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;2005
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;9410
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;5355
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;222
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;9515
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;8056
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;6180
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;6868
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;1042
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;9857
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;6228
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1326
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;5550
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;3917
2017-05-22;Lundi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;4934
2017-05-22;Lundi;Zone FIMU;Français;Resident;01 jours;Periode normale;2846
2017-05-22;Lundi;Zone FIMU;Français;Resident;02 jours;Periode normale;3452
2017-05-22;Lundi;Zone FIMU;Français;Resident;03 jours;Periode normale;2198
2017-05-22;Lundi;Zone FIMU;Français;Resident;04 jours;Periode normale;2807
2017-05-22;Lundi;Zone FIMU;Français;Resident;05 jours;Periode normale;8386
2017-05-22;Lundi;Zone FIMU;Français;Resident;06 jours;Periode normale;7457
2017-05-22;Lundi;Zone FIMU;Français;Resident;07 jours;Periode normale;5434
2017-05-22;Lundi;Zone FIMU;Français;Resident;08 jours;Periode normale;4706
2017-05-22;Lundi;Zone FIMU;Français;Resident;09 jours;Periode normale;986
2017-05-22;Lundi;Zone FIMU;Français;Resident;10 jours;Periode normale;4403
2017-05-22;Lundi;Zone FIMU;Français;Resident;11 jours;Periode normale;5249
2017-05-22;Lundi;Zone FIMU;Français;Resident;12 jours;Periode normale;6419
2017-05-22;Lundi;Zone FIMU;Français;Resident;13 jours;Periode normale;4191
2017-05-22;Lundi;Zone FIMU;Français;Resident;14 jours;Periode normale;2228
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;7620
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;627
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;8809
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;3716
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;5045
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;1271
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;4901
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;4796
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;4983
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;1493
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;1962
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;9797
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;5004
2017-05-22;Lundi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;8001
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;4281
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;3463
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;3271
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;9571
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;9179
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;372
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;2846
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;2324
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;1556
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;8185
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1306
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;4153
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;1612
2017-05-23;Mardi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;2218
2017-05-23;Mardi;Zone FIMU;Français;Resident;01 jours;Periode normale;3807
2017-05-23;Mardi;Zone FIMU;Français;Resident;02 jours;Periode normale;423
2017-05-23;Mardi;Zone FIMU;Français;Resident;03 jours;Periode normale;6105
2017-05-23;Mardi;Zone FIMU;Français;Resident;04 jours;Periode normale;9745
2017-05-23;Mardi;Zone FIMU;Français;Resident;05 jours;Periode normale;8861
2017-05-23;Mardi;Zone FIMU;Français;Resident;06 jours;Periode normale;7521
2017-05-23;Mardi;Zone FIMU;Français;Resident;07 jours;Periode normale;3159
2017-05-23;Mardi;Zone FIMU;Français;Resident;08 jours;Periode normale;6353
2017-05-23;Mardi;Zone FIMU;Français;Resident;09 jours;Periode normale;2691
2017-05-23;Mardi;Zone FIMU;Français;Resident;10 jours;Periode normale;8625
2017-05-23;Mardi;Zone FIMU;Français;Resident;11 jours;Periode normale;8103
2017-05-23;Mardi;Zone FIMU;Français;Resident;12 jours;Periode normale;1221
2017-05-23;Mardi;Zone FIMU;Français;Resident;13 jours;Periode normale;259
2017-05-23;Mardi;Zone FIMU;Français;Resident;14 jours;Periode normale;9126
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;4212
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;6438
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;6142
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;5232
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;3085
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;9577
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;2490
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;2710
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;5950
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;5382
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;6485
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;1695
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;3741
2017-05-23;Mardi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;5915
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;9843
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;8515
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;485
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;3380
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;424
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;36
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;536
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;4377
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;2525
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;4304
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;7079
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;2200
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;9593
2017-05-24;Mercredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;3036
2017-05-24;Mercredi;Zone FIMU;Français;Resident;01 jours;Periode normale;8960
2017-05-24;Mercredi;Zone FIMU;Français;Resident;02 jours;Periode normale;6808
2017-05-24;Mercredi;Zone FIMU;Français;Resident;03 jours;Periode normale;806
2017-05-24;Mercredi;Zone FIMU;Français;Resident;04 jours;Periode normale;3880
2017-05-24;Mercredi;Zone FIMU;Français;Resident;05 jours;Periode normale;8884
2017-05-24;Mercredi;Zone FIMU;Français;Resident;06 jours;Periode normale;1581
2017-05-24;Mercredi;Zone FIMU;Français;Resident;07 jours;Periode normale;5385
2017-05-24;Mercredi;Zone FIMU;Français;Resident;08 jours;Periode normale;9542
2017-05-24;Mercredi;Zone FIMU;Français;Resident;09 jours;Periode normale;1883
2017-05-24;Mercredi;Zone FIMU;Français;Resident;10 jours;Periode normale;8522
2017-05-24;Mercredi;Zone FIMU;Français;Resident;11 jours;Periode normale;8450
2017-05-24;Mercredi;Zone FIMU;Français;Resident;12 jours;Periode normale;9085
2017-05-24;Mercredi;Zone FIMU;Français;Resident;13 jours;Periode normale;1598
2017-05-24;Mercredi;Zone FIMU;Français;Resident;14 jours;Periode normale;8907
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;7237
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;115
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;9551
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;8886
2017-05-24;Mercredi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;1254
