Date;JourDeLaSemaine;ZoneAnalyse;Genre;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-19;Vendredi;Zone FIMU;H;Resident;08 jours;Periode normale;7857
2017-05-19;Vendredi;Zone FIMU;H;Resident;09 jours;Periode normale;9363
2017-05-19;Vendredi;Zone FIMU;H;Resident;10 jours;Periode normale;3822
2017-05-19;Vendredi;Zone FIMU;H;Resident;11 jours;Periode normale;9142
2017-05-19;Vendredi;Zone FIMU;H;Resident;12 jours;Periode normale;2793
2017-05-19;Vendredi;Zone FIMU;H;Resident;13 jours;Periode normale;5725
2017-05-19;Vendredi;Zone FIMU;H;Resident;14 jours;Periode normale;4162
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;8234
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;7117
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;5901
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;5043
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;6098
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;521
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;9560
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;8677
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;1946
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;6155
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;6722
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;9875
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;3456
2017-05-19;Vendredi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;6266
2017-05-19;Vendredi;Zone FIMU;NR;Resident;01 jours;Periode normale;5782
2017-05-19;Vendredi;Zone FIMU;NR;Resident;02 jours;Periode normale;2610
2017-05-19;Vendredi;Zone FIMU;NR;Resident;03 jours;Periode normale;9631
2017-05-19;Vendredi;Zone FIMU;NR;Resident;04 jours;Periode normale;4709
2017-05-19;Vendredi;Zone FIMU;NR;Resident;05 jours;Periode normale;3752
2017-05-19;Vendredi;Zone FIMU;NR;Resident;06 jours;Periode normale;1416
2017-05-19;Vendredi;Zone FIMU;NR;Resident;07 jours;Periode normale;3674
2017-05-19;Vendredi;Zone FIMU;NR;Resident;08 jours;Periode normale;1036
2017-05-19;Vendredi;Zone FIMU;NR;Resident;09 jours;Periode normale;2230
2017-05-19;Vendredi;Zone FIMU;NR;Resident;10 jours;Periode normale;9291
2017-05-19;Vendredi;Zone FIMU;NR;Resident;11 jours;Periode normale;8448
2017-05-19;Vendredi;Zone FIMU;NR;Resident;12 jours;Periode normale;7906
2017-05-19;Vendredi;Zone FIMU;NR;Resident;13 jours;Periode normale;3405
2017-05-19;Vendredi;Zone FIMU;NR;Resident;14 jours;Periode normale;8855
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;832
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;1411
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;7864
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;7881
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;8940
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;856
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;5174
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;8327
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;8598
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;3047
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;4138
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;6296
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;1510
2017-05-19;Vendredi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;2002
2017-05-20;Samedi;Zone FIMU;F;Resident;01 jours;Periode normale;8667
2017-05-20;Samedi;Zone FIMU;F;Resident;02 jours;Periode normale;9819
2017-05-20;Samedi;Zone FIMU;F;Resident;03 jours;Periode normale;2380
2017-05-20;Samedi;Zone FIMU;F;Resident;04 jours;Periode normale;8982
2017-05-20;Samedi;Zone FIMU;F;Resident;05 jours;Periode normale;6390
2017-05-20;Samedi;Zone FIMU;F;Resident;06 jours;Periode normale;6851
2017-05-20;Samedi;Zone FIMU;F;Resident;07 jours;Periode normale;9451
2017-05-20;Samedi;Zone FIMU;F;Resident;08 jours;Periode normale;2140
2017-05-20;Samedi;Zone FIMU;F;Resident;09 jours;Periode normale;1165
2017-05-20;Samedi;Zone FIMU;F;Resident;10 jours;Periode normale;6741
2017-05-20;Samedi;Zone FIMU;F;Resident;11 jours;Periode normale;610
2017-05-20;Samedi;Zone FIMU;F;Resident;12 jours;Periode normale;9714
2017-05-20;Samedi;Zone FIMU;F;Resident;13 jours;Periode normale;1979
2017-05-20;Samedi;Zone FIMU;F;Resident;14 jours;Periode normale;6298
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;5460
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;4693
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;3997
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;8206
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;1747
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;3230
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;1826
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;8304
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;9205
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;9640
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;9294
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;2469
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;6829
2017-05-20;Samedi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;5448
2017-05-20;Samedi;Zone FIMU;H;Resident;01 jours;Periode normale;5495
2017-05-20;Samedi;Zone FIMU;H;Resident;02 jours;Periode normale;9014
2017-05-20;Samedi;Zone FIMU;H;Resident;03 jours;Periode normale;5605
2017-05-20;Samedi;Zone FIMU;H;Resident;04 jours;Periode normale;9224
2017-05-20;Samedi;Zone FIMU;H;Resident;05 jours;Periode normale;7428
2017-05-20;Samedi;Zone FIMU;H;Resident;06 jours;Periode normale;9796
2017-05-20;Samedi;Zone FIMU;H;Resident;07 jours;Periode normale;1557
2017-05-20;Samedi;Zone FIMU;H;Resident;08 jours;Periode normale;7812
2017-05-20;Samedi;Zone FIMU;H;Resident;09 jours;Periode normale;3319
2017-05-20;Samedi;Zone FIMU;H;Resident;10 jours;Periode normale;7581
2017-05-20;Samedi;Zone FIMU;H;Resident;11 jours;Periode normale;1206
2017-05-20;Samedi;Zone FIMU;H;Resident;12 jours;Periode normale;4889
2017-05-20;Samedi;Zone FIMU;H;Resident;13 jours;Periode normale;5327
2017-05-20;Samedi;Zone FIMU;H;Resident;14 jours;Periode normale;5938
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;1676
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;6402
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;5991
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;6034
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;8716
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;6824
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;8764
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;2830
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;8268
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;3025
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;2614
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;860
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;5445
2017-05-20;Samedi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;998
2017-05-20;Samedi;Zone FIMU;NR;Resident;01 jours;Periode normale;2071
2017-05-20;Samedi;Zone FIMU;NR;Resident;02 jours;Periode normale;1677
2017-05-20;Samedi;Zone FIMU;NR;Resident;03 jours;Periode normale;166
2017-05-20;Samedi;Zone FIMU;NR;Resident;04 jours;Periode normale;7122
2017-05-20;Samedi;Zone FIMU;NR;Resident;05 jours;Periode normale;1193
2017-05-20;Samedi;Zone FIMU;NR;Resident;06 jours;Periode normale;3062
2017-05-20;Samedi;Zone FIMU;NR;Resident;07 jours;Periode normale;3813
2017-05-20;Samedi;Zone FIMU;NR;Resident;08 jours;Periode normale;9647
2017-05-20;Samedi;Zone FIMU;NR;Resident;09 jours;Periode normale;828
2017-05-20;Samedi;Zone FIMU;NR;Resident;10 jours;Periode normale;5149
2017-05-20;Samedi;Zone FIMU;NR;Resident;11 jours;Periode normale;9989
2017-05-20;Samedi;Zone FIMU;NR;Resident;12 jours;Periode normale;5683
2017-05-20;Samedi;Zone FIMU;NR;Resident;13 jours;Periode normale;9581
2017-05-20;Samedi;Zone FIMU;NR;Resident;14 jours;Periode normale;3710
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;1029
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;1880
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;2516
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;8600
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;6578
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;9093
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;3625
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;1991
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;7750
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;3958
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;9411
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;8970
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;2793
2017-05-20;Samedi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;3745
2017-05-21;Dimanche;Zone FIMU;F;Resident;01 jours;Periode normale;3121
2017-05-21;Dimanche;Zone FIMU;F;Resident;02 jours;Periode normale;1858
2017-05-21;Dimanche;Zone FIMU;F;Resident;03 jours;Periode normale;5130
2017-05-21;Dimanche;Zone FIMU;F;Resident;04 jours;Periode normale;3816
2017-05-21;Dimanche;Zone FIMU;F;Resident;05 jours;Periode normale;1286
2017-05-21;Dimanche;Zone FIMU;F;Resident;06 jours;Periode normale;1291
2017-05-21;Dimanche;Zone FIMU;F;Resident;07 jours;Periode normale;7871
2017-05-21;Dimanche;Zone FIMU;F;Resident;08 jours;Periode normale;303
2017-05-21;Dimanche;Zone FIMU;F;Resident;09 jours;Periode normale;5850
2017-05-21;Dimanche;Zone FIMU;F;Resident;10 jours;Periode normale;9436
2017-05-21;Dimanche;Zone FIMU;F;Resident;11 jours;Periode normale;712
2017-05-21;Dimanche;Zone FIMU;F;Resident;12 jours;Periode normale;2543
2017-05-21;Dimanche;Zone FIMU;F;Resident;13 jours;Periode normale;2958
2017-05-21;Dimanche;Zone FIMU;F;Resident;14 jours;Periode normale;9449
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;01 jours;Periode normale;3918
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;02 jours;Periode normale;2054
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;03 jours;Periode normale;1798
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;04 jours;Periode normale;5765
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;05 jours;Periode normale;3070
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;06 jours;Periode normale;284
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;07 jours;Periode normale;2764
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;08 jours;Periode normale;2408
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;09 jours;Periode normale;8780
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;10 jours;Periode normale;351
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;11 jours;Periode normale;2736
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;12 jours;Periode normale;7409
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;13 jours;Periode normale;6839
2017-05-21;Dimanche;Zone FIMU;F;Touriste Français;14 jours;Periode normale;5233
2017-05-21;Dimanche;Zone FIMU;H;Resident;01 jours;Periode normale;5565
2017-05-21;Dimanche;Zone FIMU;H;Resident;02 jours;Periode normale;953
2017-05-21;Dimanche;Zone FIMU;H;Resident;03 jours;Periode normale;2340
2017-05-21;Dimanche;Zone FIMU;H;Resident;04 jours;Periode normale;8530
2017-05-21;Dimanche;Zone FIMU;H;Resident;05 jours;Periode normale;9604
2017-05-21;Dimanche;Zone FIMU;H;Resident;06 jours;Periode normale;6399
2017-05-21;Dimanche;Zone FIMU;H;Resident;07 jours;Periode normale;7873
2017-05-21;Dimanche;Zone FIMU;H;Resident;08 jours;Periode normale;3166
2017-05-21;Dimanche;Zone FIMU;H;Resident;09 jours;Periode normale;1013
2017-05-21;Dimanche;Zone FIMU;H;Resident;10 jours;Periode normale;8007
2017-05-21;Dimanche;Zone FIMU;H;Resident;11 jours;Periode normale;2966
2017-05-21;Dimanche;Zone FIMU;H;Resident;12 jours;Periode normale;3091
2017-05-21;Dimanche;Zone FIMU;H;Resident;13 jours;Periode normale;5540
2017-05-21;Dimanche;Zone FIMU;H;Resident;14 jours;Periode normale;7484
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;01 jours;Periode normale;4208
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;02 jours;Periode normale;3711
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;03 jours;Periode normale;5299
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;04 jours;Periode normale;519
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;05 jours;Periode normale;4518
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;06 jours;Periode normale;82
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;07 jours;Periode normale;4497
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;08 jours;Periode normale;6939
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;09 jours;Periode normale;6462
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;10 jours;Periode normale;160
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;11 jours;Periode normale;3361
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;12 jours;Periode normale;5172
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;13 jours;Periode normale;8304
2017-05-21;Dimanche;Zone FIMU;H;Touriste Français;14 jours;Periode normale;1368
2017-05-21;Dimanche;Zone FIMU;NR;Resident;01 jours;Periode normale;6550
2017-05-21;Dimanche;Zone FIMU;NR;Resident;02 jours;Periode normale;7996
2017-05-21;Dimanche;Zone FIMU;NR;Resident;03 jours;Periode normale;1266
2017-05-21;Dimanche;Zone FIMU;NR;Resident;04 jours;Periode normale;5316
2017-05-21;Dimanche;Zone FIMU;NR;Resident;05 jours;Periode normale;7232
2017-05-21;Dimanche;Zone FIMU;NR;Resident;06 jours;Periode normale;2682
2017-05-21;Dimanche;Zone FIMU;NR;Resident;07 jours;Periode normale;1884
2017-05-21;Dimanche;Zone FIMU;NR;Resident;08 jours;Periode normale;8905
2017-05-21;Dimanche;Zone FIMU;NR;Resident;09 jours;Periode normale;5133
2017-05-21;Dimanche;Zone FIMU;NR;Resident;10 jours;Periode normale;580
2017-05-21;Dimanche;Zone FIMU;NR;Resident;11 jours;Periode normale;2192
2017-05-21;Dimanche;Zone FIMU;NR;Resident;12 jours;Periode normale;9167
2017-05-21;Dimanche;Zone FIMU;NR;Resident;13 jours;Periode normale;276
2017-05-21;Dimanche;Zone FIMU;NR;Resident;14 jours;Periode normale;3221
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;519
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;1501
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;2133
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;9875
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;2849
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;2241
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;893
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;1569
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;3873
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;7888
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;1101
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;6699
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;4365
2017-05-21;Dimanche;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;354
2017-05-22;Lundi;Zone FIMU;F;Resident;01 jours;Periode normale;4409
2017-05-22;Lundi;Zone FIMU;F;Resident;02 jours;Periode normale;2625
2017-05-22;Lundi;Zone FIMU;F;Resident;03 jours;Periode normale;5926
2017-05-22;Lundi;Zone FIMU;F;Resident;04 jours;Periode normale;4520
2017-05-22;Lundi;Zone FIMU;F;Resident;05 jours;Periode normale;4022
2017-05-22;Lundi;Zone FIMU;F;Resident;06 jours;Periode normale;8656
2017-05-22;Lundi;Zone FIMU;F;Resident;07 jours;Periode normale;8579
2017-05-22;Lundi;Zone FIMU;F;Resident;08 jours;Periode normale;215
2017-05-22;Lundi;Zone FIMU;F;Resident;09 jours;Periode normale;8620
2017-05-22;Lundi;Zone FIMU;F;Resident;10 jours;Periode normale;9842
2017-05-22;Lundi;Zone FIMU;F;Resident;11 jours;Periode normale;7820
2017-05-22;Lundi;Zone FIMU;F;Resident;12 jours;Periode normale;2003
2017-05-22;Lundi;Zone FIMU;F;Resident;13 jours;Periode normale;682
2017-05-22;Lundi;Zone FIMU;F;Resident;14 jours;Periode normale;8866
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;7488
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;9033
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;5936
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;4788
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;4102
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;9800
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;4974
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;3562
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;7415
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;5554
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;572
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;711
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;7707
2017-05-22;Lundi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;8460
2017-05-22;Lundi;Zone FIMU;H;Resident;01 jours;Periode normale;4793
2017-05-22;Lundi;Zone FIMU;H;Resident;02 jours;Periode normale;9958
2017-05-22;Lundi;Zone FIMU;H;Resident;03 jours;Periode normale;1254
2017-05-22;Lundi;Zone FIMU;H;Resident;04 jours;Periode normale;3087
2017-05-22;Lundi;Zone FIMU;H;Resident;05 jours;Periode normale;6148
2017-05-22;Lundi;Zone FIMU;H;Resident;06 jours;Periode normale;2559
2017-05-22;Lundi;Zone FIMU;H;Resident;07 jours;Periode normale;3611
2017-05-22;Lundi;Zone FIMU;H;Resident;08 jours;Periode normale;550
2017-05-22;Lundi;Zone FIMU;H;Resident;09 jours;Periode normale;7302
2017-05-22;Lundi;Zone FIMU;H;Resident;10 jours;Periode normale;4040
2017-05-22;Lundi;Zone FIMU;H;Resident;11 jours;Periode normale;6837
2017-05-22;Lundi;Zone FIMU;H;Resident;12 jours;Periode normale;8226
2017-05-22;Lundi;Zone FIMU;H;Resident;13 jours;Periode normale;6511
2017-05-22;Lundi;Zone FIMU;H;Resident;14 jours;Periode normale;1752
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;9677
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;6359
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;934
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;2718
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;7347
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;7225
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;3979
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;5550
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;3129
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;7453
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;7222
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;6683
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;2044
2017-05-22;Lundi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;9987
2017-05-22;Lundi;Zone FIMU;NR;Resident;01 jours;Periode normale;5795
2017-05-22;Lundi;Zone FIMU;NR;Resident;02 jours;Periode normale;1680
2017-05-22;Lundi;Zone FIMU;NR;Resident;03 jours;Periode normale;5635
2017-05-22;Lundi;Zone FIMU;NR;Resident;04 jours;Periode normale;9271
2017-05-22;Lundi;Zone FIMU;NR;Resident;05 jours;Periode normale;5557
2017-05-22;Lundi;Zone FIMU;NR;Resident;06 jours;Periode normale;3660
2017-05-22;Lundi;Zone FIMU;NR;Resident;07 jours;Periode normale;6215
2017-05-22;Lundi;Zone FIMU;NR;Resident;08 jours;Periode normale;9139
2017-05-22;Lundi;Zone FIMU;NR;Resident;09 jours;Periode normale;8095
2017-05-22;Lundi;Zone FIMU;NR;Resident;10 jours;Periode normale;8362
2017-05-22;Lundi;Zone FIMU;NR;Resident;11 jours;Periode normale;9706
2017-05-22;Lundi;Zone FIMU;NR;Resident;12 jours;Periode normale;5266
2017-05-22;Lundi;Zone FIMU;NR;Resident;13 jours;Periode normale;1671
2017-05-22;Lundi;Zone FIMU;NR;Resident;14 jours;Periode normale;8958
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;2824
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;9152
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;7888
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;186
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;2020
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;331
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;3875
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;4259
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;2012
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;4960
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;5535
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;6011
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;8902
2017-05-22;Lundi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;4875
2017-05-23;Mardi;Zone FIMU;F;Resident;01 jours;Periode normale;3318
2017-05-23;Mardi;Zone FIMU;F;Resident;02 jours;Periode normale;214
2017-05-23;Mardi;Zone FIMU;F;Resident;03 jours;Periode normale;6911
2017-05-23;Mardi;Zone FIMU;F;Resident;04 jours;Periode normale;5093
2017-05-23;Mardi;Zone FIMU;F;Resident;05 jours;Periode normale;2627
2017-05-23;Mardi;Zone FIMU;F;Resident;06 jours;Periode normale;5316
2017-05-23;Mardi;Zone FIMU;F;Resident;07 jours;Periode normale;9622
2017-05-23;Mardi;Zone FIMU;F;Resident;08 jours;Periode normale;5444
2017-05-23;Mardi;Zone FIMU;F;Resident;09 jours;Periode normale;7879
2017-05-23;Mardi;Zone FIMU;F;Resident;10 jours;Periode normale;9769
2017-05-23;Mardi;Zone FIMU;F;Resident;11 jours;Periode normale;4663
2017-05-23;Mardi;Zone FIMU;F;Resident;12 jours;Periode normale;213
2017-05-23;Mardi;Zone FIMU;F;Resident;13 jours;Periode normale;2082
2017-05-23;Mardi;Zone FIMU;F;Resident;14 jours;Periode normale;4928
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;4989
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;7269
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;1895
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;3936
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;138
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;6719
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;617
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;8595
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;7865
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;5927
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;929
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;7250
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;9449
2017-05-23;Mardi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;956
2017-05-23;Mardi;Zone FIMU;H;Resident;01 jours;Periode normale;5234
