Date;JourDeLaSemaine;TypeNuitee;CategorieVisiteurs;ZoneNuitee;Volume
2016-05-06;Vendredi;Veille;Résident ;Ville de Belfort;8276
2016-05-06;Vendredi;Veille;Résident ;Agglomeration de Belfort;1305
2016-05-06;Vendredi;Veille;Résident ;Agglomeration de Montbeliard;8597
2016-05-06;Vendredi;Veille;Résident ;Agglomeration de Hericourt;#
2016-05-06;Vendredi;Veille;Résident ;Reste Territoire de Belfort;2503
2016-05-06;Vendredi;Veille;Résident ;Reste Haute Saone;6920
2016-05-06;Vendredi;Veille;Résident ;Reste Doubs;#
2016-05-06;Vendredi;Veille;Résident ;Haut Rhin Sud;#
2016-05-06;Vendredi;Veille;Résident ;Haut Rhin Nord;#
2016-05-06;Vendredi;Veille;Touriste Français;Ville de Belfort;988
2016-05-06;Vendredi;Veille;Touriste Français;Agglomeration de Belfort;6235
2016-05-06;Vendredi;Veille;Touriste Français;Agglomeration de Montbeliard;6722
2016-05-06;Vendredi;Veille;Touriste Français;Agglomeration de Hericourt;4502
2016-05-06;Vendredi;Veille;Touriste Français;Reste Territoire de Belfort;2129
2016-05-06;Vendredi;Veille;Touriste Français;Reste Haute Saone;9778
2016-05-06;Vendredi;Veille;Touriste Français;Reste Doubs;1797
2016-05-06;Vendredi;Veille;Touriste Français;Haut Rhin Sud;2545
2016-05-06;Vendredi;Veille;Touriste Français;Haut Rhin Nord;5621
2016-05-06;Vendredi;Veille;Touriste Français;Vosges;#
2016-05-06;Vendredi;Veille;Touriste Etranger;Ville de Belfort;6935
2016-05-06;Vendredi;Veille;Touriste Etranger;Agglomeration de Belfort;8104
2016-05-06;Vendredi;Veille;Touriste Etranger;Agglomeration de Montbeliard;4018
2016-05-06;Vendredi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-06;Vendredi;Veille;Touriste Etranger;Reste Territoire de Belfort;1607
2016-05-06;Vendredi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-06;Vendredi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-06;Vendredi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-06;Vendredi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-06;Vendredi;Veille;Touriste Etranger;Vosges;#
2016-05-07;Samedi;Veille;Résident ;Ville de Belfort;4506
2016-05-07;Samedi;Veille;Résident ;Agglomeration de Belfort;857
2016-05-07;Samedi;Veille;Résident ;Agglomeration de Montbeliard;1362
2016-05-07;Samedi;Veille;Résident ;Agglomeration de Hericourt;4621
2016-05-07;Samedi;Veille;Résident ;Reste Territoire de Belfort;6556
2016-05-07;Samedi;Veille;Résident ;Reste Haute Saone;4632
2016-05-07;Samedi;Veille;Résident ;Reste Doubs;#
2016-05-07;Samedi;Veille;Résident ;Haut Rhin Sud;#
2016-05-07;Samedi;Veille;Résident ;Haut Rhin Nord;#
2016-05-07;Samedi;Veille;Résident ;Vosges;#
2016-05-07;Samedi;Veille;Touriste Français;Ville de Belfort;1259
2016-05-07;Samedi;Veille;Touriste Français;Agglomeration de Belfort;2172
2016-05-07;Samedi;Veille;Touriste Français;Agglomeration de Montbeliard;398
2016-05-07;Samedi;Veille;Touriste Français;Agglomeration de Hericourt;6888
2016-05-07;Samedi;Veille;Touriste Français;Reste Territoire de Belfort;346
2016-05-07;Samedi;Veille;Touriste Français;Reste Haute Saone;6197
2016-05-07;Samedi;Veille;Touriste Français;Reste Doubs;830
2016-05-07;Samedi;Veille;Touriste Français;Haut Rhin Sud;8873
2016-05-07;Samedi;Veille;Touriste Français;Haut Rhin Nord;2283
2016-05-07;Samedi;Veille;Touriste Français;Vosges;7589
2016-05-07;Samedi;Veille;Touriste Etranger;Ville de Belfort;5445
2016-05-07;Samedi;Veille;Touriste Etranger;Agglomeration de Belfort;8829
2016-05-07;Samedi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-07;Samedi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-07;Samedi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-07;Samedi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-07;Samedi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-07;Samedi;Veille;Touriste Etranger;Vosges;#
2016-05-08;Dimanche;Veille;Résident ;Ville de Belfort;4299
2016-05-08;Dimanche;Veille;Résident ;Agglomeration de Belfort;6655
2016-05-08;Dimanche;Veille;Résident ;Agglomeration de Montbeliard;2242
2016-05-08;Dimanche;Veille;Résident ;Agglomeration de Hericourt;#
2016-05-08;Dimanche;Veille;Résident ;Reste Territoire de Belfort;1689
2016-05-08;Dimanche;Veille;Résident ;Reste Haute Saone;6528
2016-05-08;Dimanche;Veille;Résident ;Reste Doubs;7415
2016-05-08;Dimanche;Veille;Résident ;Haut Rhin Sud;5518
2016-05-08;Dimanche;Veille;Résident ;Vosges;#
2016-05-08;Dimanche;Veille;Touriste Français;Ville de Belfort;1866
2016-05-08;Dimanche;Veille;Touriste Français;Agglomeration de Belfort;8556
2016-05-08;Dimanche;Veille;Touriste Français;Agglomeration de Montbeliard;7372
2016-05-08;Dimanche;Veille;Touriste Français;Agglomeration de Hericourt;6020
2016-05-08;Dimanche;Veille;Touriste Français;Reste Territoire de Belfort;#
2016-05-08;Dimanche;Veille;Touriste Français;Reste Haute Saone;9503
2016-05-08;Dimanche;Veille;Touriste Français;Reste Doubs;628
2016-05-08;Dimanche;Veille;Touriste Français;Haut Rhin Sud;4473
2016-05-08;Dimanche;Veille;Touriste Français;Haut Rhin Nord;1043
2016-05-08;Dimanche;Veille;Touriste Français;Vosges;3812
2016-05-08;Dimanche;Veille;Touriste Etranger;Ville de Belfort;319
2016-05-08;Dimanche;Veille;Touriste Etranger;Agglomeration de Belfort;#
2016-05-08;Dimanche;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-08;Dimanche;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-08;Dimanche;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-08;Dimanche;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-08;Dimanche;Veille;Touriste Etranger;Reste Doubs;#
2016-05-08;Dimanche;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-09;Lundi;Veille;Résident ;Ville de Belfort;1933
2016-05-09;Lundi;Veille;Résident ;Agglomeration de Belfort;4746
2016-05-09;Lundi;Veille;Résident ;Agglomeration de Montbeliard;2752
2016-05-09;Lundi;Veille;Résident ;Agglomeration de Hericourt;7827
2016-05-09;Lundi;Veille;Résident ;Reste Territoire de Belfort;9074
2016-05-09;Lundi;Veille;Résident ;Reste Haute Saone;9788
2016-05-09;Lundi;Veille;Résident ;Reste Doubs;#
2016-05-09;Lundi;Veille;Résident ;Haut Rhin Sud;746
2016-05-09;Lundi;Veille;Touriste Français;Ville de Belfort;8883
2016-05-09;Lundi;Veille;Touriste Français;Agglomeration de Belfort;5525
2016-05-09;Lundi;Veille;Touriste Français;Agglomeration de Montbeliard;3960
2016-05-09;Lundi;Veille;Touriste Français;Agglomeration de Hericourt;3226
2016-05-09;Lundi;Veille;Touriste Français;Reste Territoire de Belfort;9754
2016-05-09;Lundi;Veille;Touriste Français;Reste Haute Saone;8664
2016-05-09;Lundi;Veille;Touriste Français;Reste Doubs;987
2016-05-09;Lundi;Veille;Touriste Français;Haut Rhin Sud;2871
2016-05-09;Lundi;Veille;Touriste Français;Haut Rhin Nord;1706
2016-05-09;Lundi;Veille;Touriste Français;Vosges;#
2016-05-09;Lundi;Veille;Touriste Etranger;Ville de Belfort;2250
2016-05-09;Lundi;Veille;Touriste Etranger;Agglomeration de Belfort;#
2016-05-09;Lundi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-09;Lundi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-09;Lundi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-09;Lundi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-09;Lundi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-09;Lundi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-10;Mardi;Veille;Résident ;Ville de Belfort;8773
2016-05-10;Mardi;Veille;Résident ;Agglomeration de Belfort;6037
2016-05-10;Mardi;Veille;Résident ;Agglomeration de Montbeliard;496
2016-05-10;Mardi;Veille;Résident ;Agglomeration de Hericourt;6225
2016-05-10;Mardi;Veille;Résident ;Reste Territoire de Belfort;9691
2016-05-10;Mardi;Veille;Résident ;Reste Haute Saone;8770
2016-05-10;Mardi;Veille;Résident ;Reste Doubs;#
2016-05-10;Mardi;Veille;Résident ;Haut Rhin Sud;4406
2016-05-10;Mardi;Veille;Touriste Français;Ville de Belfort;6897
2016-05-10;Mardi;Veille;Touriste Français;Agglomeration de Belfort;9434
2016-05-10;Mardi;Veille;Touriste Français;Agglomeration de Montbeliard;5423
2016-05-10;Mardi;Veille;Touriste Français;Agglomeration de Hericourt;6059
2016-05-10;Mardi;Veille;Touriste Français;Reste Territoire de Belfort;7244
2016-05-10;Mardi;Veille;Touriste Français;Reste Haute Saone;4693
2016-05-10;Mardi;Veille;Touriste Français;Reste Doubs;5524
2016-05-10;Mardi;Veille;Touriste Français;Haut Rhin Sud;2417
2016-05-10;Mardi;Veille;Touriste Français;Haut Rhin Nord;1172
2016-05-10;Mardi;Veille;Touriste Français;Vosges;#
2016-05-10;Mardi;Veille;Touriste Etranger;Ville de Belfort;933
2016-05-10;Mardi;Veille;Touriste Etranger;Agglomeration de Belfort;6702
2016-05-10;Mardi;Veille;Touriste Etranger;Agglomeration de Montbeliard;5943
2016-05-10;Mardi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-10;Mardi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-10;Mardi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-10;Mardi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-10;Mardi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-11;Mercredi;Veille;Résident ;Ville de Belfort;4879
2016-05-11;Mercredi;Veille;Résident ;Agglomeration de Belfort;6901
2016-05-11;Mercredi;Veille;Résident ;Agglomeration de Montbeliard;1142
2016-05-11;Mercredi;Veille;Résident ;Agglomeration de Hericourt;9781
2016-05-11;Mercredi;Veille;Résident ;Reste Territoire de Belfort;7702
2016-05-11;Mercredi;Veille;Résident ;Reste Haute Saone;1774
2016-05-11;Mercredi;Veille;Résident ;Reste Doubs;4096
2016-05-11;Mercredi;Veille;Résident ;Haut Rhin Sud;1832
2016-05-11;Mercredi;Veille;Résident ;Vosges;#
2016-05-11;Mercredi;Veille;Touriste Français;Ville de Belfort;4473
2016-05-11;Mercredi;Veille;Touriste Français;Agglomeration de Belfort;5325
2016-05-11;Mercredi;Veille;Touriste Français;Agglomeration de Montbeliard;7580
2016-05-11;Mercredi;Veille;Touriste Français;Agglomeration de Hericourt;6705
2016-05-11;Mercredi;Veille;Touriste Français;Reste Territoire de Belfort;378
2016-05-11;Mercredi;Veille;Touriste Français;Reste Haute Saone;2590
2016-05-11;Mercredi;Veille;Touriste Français;Reste Doubs;7088
2016-05-11;Mercredi;Veille;Touriste Français;Haut Rhin Sud;5554
2016-05-11;Mercredi;Veille;Touriste Français;Haut Rhin Nord;3675
2016-05-11;Mercredi;Veille;Touriste Français;Vosges;#
2016-05-11;Mercredi;Veille;Touriste Etranger;Ville de Belfort;1909
2016-05-11;Mercredi;Veille;Touriste Etranger;Agglomeration de Belfort;8233
2016-05-11;Mercredi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-11;Mercredi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-11;Mercredi;Veille;Touriste Etranger;Reste Territoire de Belfort;3705
2016-05-11;Mercredi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-11;Mercredi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-11;Mercredi;Veille;Touriste Etranger;Vosges;#
2016-05-12;Jeudi;Veille;Résident ;Ville de Belfort;664
2016-05-12;Jeudi;Veille;Résident ;Agglomeration de Belfort;7246
2016-05-12;Jeudi;Veille;Résident ;Agglomeration de Montbeliard;5575
2016-05-12;Jeudi;Veille;Résident ;Agglomeration de Hericourt;#
2016-05-12;Jeudi;Veille;Résident ;Reste Territoire de Belfort;4357
2016-05-12;Jeudi;Veille;Résident ;Reste Haute Saone;8776
2016-05-12;Jeudi;Veille;Résident ;Reste Doubs;4890
2016-05-12;Jeudi;Veille;Résident ;Haut Rhin Sud;8118
2016-05-12;Jeudi;Veille;Touriste Français;Ville de Belfort;291
2016-05-12;Jeudi;Veille;Touriste Français;Agglomeration de Belfort;8369
2016-05-12;Jeudi;Veille;Touriste Français;Agglomeration de Montbeliard;2390
2016-05-12;Jeudi;Veille;Touriste Français;Agglomeration de Hericourt;4635
2016-05-12;Jeudi;Veille;Touriste Français;Reste Territoire de Belfort;5091
2016-05-12;Jeudi;Veille;Touriste Français;Reste Haute Saone;5099
2016-05-12;Jeudi;Veille;Touriste Français;Reste Doubs;9520
2016-05-12;Jeudi;Veille;Touriste Français;Haut Rhin Sud;6142
2016-05-12;Jeudi;Veille;Touriste Français;Haut Rhin Nord;9740
2016-05-12;Jeudi;Veille;Touriste Français;Vosges;1047
2016-05-12;Jeudi;Veille;Touriste Etranger;Ville de Belfort;7442
2016-05-12;Jeudi;Veille;Touriste Etranger;Agglomeration de Belfort;#
2016-05-12;Jeudi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-12;Jeudi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-12;Jeudi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-12;Jeudi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-12;Jeudi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-12;Jeudi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-12;Jeudi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-12;Jeudi;Veille;Touriste Etranger;Vosges;#
2016-05-13;Vendredi;Veille;Résident ;Ville de Belfort;9228
2016-05-13;Vendredi;Veille;Résident ;Agglomeration de Belfort;3037
2016-05-13;Vendredi;Veille;Résident ;Agglomeration de Montbeliard;6309
2016-05-13;Vendredi;Veille;Résident ;Agglomeration de Hericourt;8904
2016-05-13;Vendredi;Veille;Résident ;Reste Territoire de Belfort;4174
2016-05-13;Vendredi;Veille;Résident ;Reste Haute Saone;1601
2016-05-13;Vendredi;Veille;Résident ;Reste Doubs;939
2016-05-13;Vendredi;Veille;Résident ;Haut Rhin Sud;1315
2016-05-13;Vendredi;Veille;Résident ;Haut Rhin Nord;2539
2016-05-13;Vendredi;Veille;Touriste Français;Ville de Belfort;4618
2016-05-13;Vendredi;Veille;Touriste Français;Agglomeration de Belfort;2749
2016-05-13;Vendredi;Veille;Touriste Français;Agglomeration de Montbeliard;3427
2016-05-13;Vendredi;Veille;Touriste Français;Agglomeration de Hericourt;8103
2016-05-13;Vendredi;Veille;Touriste Français;Reste Territoire de Belfort;6381
2016-05-13;Vendredi;Veille;Touriste Français;Reste Haute Saone;2927
2016-05-13;Vendredi;Veille;Touriste Français;Reste Doubs;3111
2016-05-13;Vendredi;Veille;Touriste Français;Haut Rhin Sud;8575
2016-05-13;Vendredi;Veille;Touriste Français;Haut Rhin Nord;8522
2016-05-13;Vendredi;Veille;Touriste Français;Vosges;#
2016-05-13;Vendredi;Veille;Touriste Etranger;Ville de Belfort;8048
2016-05-13;Vendredi;Veille;Touriste Etranger;Agglomeration de Belfort;7118
2016-05-13;Vendredi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-13;Vendredi;Veille;Touriste Etranger;Reste Territoire de Belfort;4185
2016-05-13;Vendredi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-13;Vendredi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-14;Samedi;Veille;Résident ;Ville de Belfort;141
2016-05-14;Samedi;Veille;Résident ;Agglomeration de Belfort;3319
2016-05-14;Samedi;Veille;Résident ;Agglomeration de Montbeliard;7116
2016-05-14;Samedi;Veille;Résident ;Agglomeration de Hericourt;6013
2016-05-14;Samedi;Veille;Résident ;Reste Territoire de Belfort;4692
2016-05-14;Samedi;Veille;Résident ;Reste Haute Saone;224
2016-05-14;Samedi;Veille;Résident ;Reste Doubs;4940
2016-05-14;Samedi;Veille;Résident ;Haut Rhin Sud;#
2016-05-14;Samedi;Veille;Résident ;Haut Rhin Nord;7203
2016-05-14;Samedi;Veille;Résident ;Vosges;#
2016-05-14;Samedi;Veille;Touriste Français;Ville de Belfort;4204
2016-05-14;Samedi;Veille;Touriste Français;Agglomeration de Belfort;1216
2016-05-14;Samedi;Veille;Touriste Français;Agglomeration de Montbeliard;1406
2016-05-14;Samedi;Veille;Touriste Français;Agglomeration de Hericourt;208
2016-05-14;Samedi;Veille;Touriste Français;Reste Territoire de Belfort;9894
2016-05-14;Samedi;Veille;Touriste Français;Reste Haute Saone;3075
2016-05-14;Samedi;Veille;Touriste Français;Reste Doubs;970
2016-05-14;Samedi;Veille;Touriste Français;Haut Rhin Sud;5086
2016-05-14;Samedi;Veille;Touriste Français;Haut Rhin Nord;2788
2016-05-14;Samedi;Veille;Touriste Français;Vosges;4302
2016-05-14;Samedi;Veille;Touriste Etranger;Ville de Belfort;9766
2016-05-14;Samedi;Veille;Touriste Etranger;Agglomeration de Belfort;9137
2016-05-14;Samedi;Veille;Touriste Etranger;Agglomeration de Montbeliard;2027
2016-05-14;Samedi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-14;Samedi;Veille;Touriste Etranger;Reste Territoire de Belfort;847
2016-05-14;Samedi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-14;Samedi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-14;Samedi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-14;Samedi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-14;Samedi;Veille;Touriste Etranger;Vosges;#
2016-05-15;Dimanche;Veille;Résident ;Ville de Belfort;6374
2016-05-15;Dimanche;Veille;Résident ;Agglomeration de Belfort;9641
2016-05-15;Dimanche;Veille;Résident ;Agglomeration de Montbeliard;5968
2016-05-15;Dimanche;Veille;Résident ;Agglomeration de Hericourt;5096
2016-05-15;Dimanche;Veille;Résident ;Reste Territoire de Belfort;6449
2016-05-15;Dimanche;Veille;Résident ;Reste Haute Saone;7583
2016-05-15;Dimanche;Veille;Résident ;Reste Doubs;5508
2016-05-15;Dimanche;Veille;Résident ;Haut Rhin Sud;7909
2016-05-15;Dimanche;Veille;Résident ;Haut Rhin Nord;#
2016-05-15;Dimanche;Veille;Touriste Français;Ville de Belfort;7235
2016-05-15;Dimanche;Veille;Touriste Français;Agglomeration de Belfort;6827
2016-05-15;Dimanche;Veille;Touriste Français;Agglomeration de Montbeliard;3118
2016-05-15;Dimanche;Veille;Touriste Français;Agglomeration de Hericourt;2081
2016-05-15;Dimanche;Veille;Touriste Français;Reste Territoire de Belfort;5683
2016-05-15;Dimanche;Veille;Touriste Français;Reste Haute Saone;1554
2016-05-15;Dimanche;Veille;Touriste Français;Reste Doubs;8954
2016-05-15;Dimanche;Veille;Touriste Français;Haut Rhin Sud;4419
2016-05-15;Dimanche;Veille;Touriste Français;Haut Rhin Nord;1236
2016-05-15;Dimanche;Veille;Touriste Français;Vosges;6717
2016-05-15;Dimanche;Veille;Touriste Etranger;Ville de Belfort;8053
2016-05-15;Dimanche;Veille;Touriste Etranger;Agglomeration de Belfort;2760
2016-05-15;Dimanche;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-15;Dimanche;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-15;Dimanche;Veille;Touriste Etranger;Reste Territoire de Belfort;8296
2016-05-15;Dimanche;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-15;Dimanche;Veille;Touriste Etranger;Reste Doubs;#
2016-05-15;Dimanche;Veille;Touriste Etranger;Haut Rhin Sud;9938
2016-05-15;Dimanche;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-16;Lundi;Veille;Résident ;Ville de Belfort;449
2016-05-16;Lundi;Veille;Résident ;Agglomeration de Belfort;2752
2016-05-16;Lundi;Veille;Résident ;Agglomeration de Montbeliard;3409
2016-05-16;Lundi;Veille;Résident ;Agglomeration de Hericourt;9385
2016-05-16;Lundi;Veille;Résident ;Reste Territoire de Belfort;4618
2016-05-16;Lundi;Veille;Résident ;Reste Haute Saone;1298
2016-05-16;Lundi;Veille;Résident ;Reste Doubs;#
2016-05-16;Lundi;Veille;Résident ;Haut Rhin Sud;1695
2016-05-16;Lundi;Veille;Résident ;Haut Rhin Nord;#
2016-05-16;Lundi;Veille;Résident ;Vosges;#
2016-05-16;Lundi;Veille;Touriste Français;Ville de Belfort;499
2016-05-16;Lundi;Veille;Touriste Français;Agglomeration de Belfort;8133
2016-05-16;Lundi;Veille;Touriste Français;Agglomeration de Montbeliard;9997
2016-05-16;Lundi;Veille;Touriste Français;Agglomeration de Hericourt;3849
2016-05-16;Lundi;Veille;Touriste Français;Reste Territoire de Belfort;862
2016-05-16;Lundi;Veille;Touriste Français;Reste Haute Saone;6565
2016-05-16;Lundi;Veille;Touriste Français;Reste Doubs;9809
2016-05-16;Lundi;Veille;Touriste Français;Haut Rhin Sud;4761
2016-05-16;Lundi;Veille;Touriste Français;Haut Rhin Nord;9451
2016-05-16;Lundi;Veille;Touriste Français;Vosges;1932
2016-05-16;Lundi;Veille;Touriste Etranger;Ville de Belfort;2558
2016-05-16;Lundi;Veille;Touriste Etranger;Agglomeration de Belfort;8015
2016-05-16;Lundi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-16;Lundi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-16;Lundi;Veille;Touriste Etranger;Reste Territoire de Belfort;9105
2016-05-16;Lundi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-16;Lundi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-16;Lundi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-16;Lundi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-05-17;Mardi;Veille;Résident ;Ville de Belfort;6214
2016-05-17;Mardi;Veille;Résident ;Agglomeration de Belfort;1507
2016-05-17;Mardi;Veille;Résident ;Agglomeration de Montbeliard;449
2016-05-17;Mardi;Veille;Résident ;Agglomeration de Hericourt;1309
2016-05-17;Mardi;Veille;Résident ;Reste Territoire de Belfort;8158
2016-05-17;Mardi;Veille;Résident ;Reste Haute Saone;9985
2016-05-17;Mardi;Veille;Résident ;Reste Doubs;9902
2016-05-17;Mardi;Veille;Résident ;Haut Rhin Sud;4413
2016-05-17;Mardi;Veille;Résident ;Haut Rhin Nord;#
2016-05-17;Mardi;Veille;Résident ;Vosges;#
2016-05-17;Mardi;Veille;Touriste Français;Ville de Belfort;1132
2016-05-17;Mardi;Veille;Touriste Français;Agglomeration de Belfort;4201
2016-05-17;Mardi;Veille;Touriste Français;Agglomeration de Montbeliard;5961
2016-05-17;Mardi;Veille;Touriste Français;Agglomeration de Hericourt;5867
2016-05-17;Mardi;Veille;Touriste Français;Reste Territoire de Belfort;9943
2016-05-17;Mardi;Veille;Touriste Français;Reste Haute Saone;8029
2016-05-17;Mardi;Veille;Touriste Français;Reste Doubs;4543
2016-05-17;Mardi;Veille;Touriste Français;Haut Rhin Sud;4077
2016-05-17;Mardi;Veille;Touriste Français;Haut Rhin Nord;#
2016-05-17;Mardi;Veille;Touriste Français;Vosges;2334
2016-05-17;Mardi;Veille;Touriste Etranger;Ville de Belfort;7057
2016-05-17;Mardi;Veille;Touriste Etranger;Agglomeration de Belfort;6524
2016-05-17;Mardi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-17;Mardi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-17;Mardi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-05-17;Mardi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-17;Mardi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-05-18;Mercredi;Veille;Résident ;Ville de Belfort;2124
2016-05-18;Mercredi;Veille;Résident ;Agglomeration de Belfort;2048
2016-05-18;Mercredi;Veille;Résident ;Agglomeration de Montbeliard;9230
2016-05-18;Mercredi;Veille;Résident ;Agglomeration de Hericourt;7675
2016-05-18;Mercredi;Veille;Résident ;Reste Territoire de Belfort;9959
2016-05-18;Mercredi;Veille;Résident ;Reste Haute Saone;#
2016-05-18;Mercredi;Veille;Résident ;Reste Doubs;#
2016-05-18;Mercredi;Veille;Résident ;Haut Rhin Sud;#
2016-05-18;Mercredi;Veille;Résident ;Vosges;#
2016-05-18;Mercredi;Veille;Touriste Français;Ville de Belfort;7100
2016-05-18;Mercredi;Veille;Touriste Français;Agglomeration de Belfort;4204
2016-05-18;Mercredi;Veille;Touriste Français;Agglomeration de Montbeliard;3939
2016-05-18;Mercredi;Veille;Touriste Français;Agglomeration de Hericourt;4989
2016-05-18;Mercredi;Veille;Touriste Français;Reste Territoire de Belfort;469
2016-05-18;Mercredi;Veille;Touriste Français;Reste Haute Saone;2790
2016-05-18;Mercredi;Veille;Touriste Français;Reste Doubs;8100
2016-05-18;Mercredi;Veille;Touriste Français;Haut Rhin Sud;2815
2016-05-18;Mercredi;Veille;Touriste Français;Haut Rhin Nord;2806
2016-05-18;Mercredi;Veille;Touriste Français;Vosges;#
2016-05-18;Mercredi;Veille;Touriste Etranger;Ville de Belfort;5454
2016-05-18;Mercredi;Veille;Touriste Etranger;Agglomeration de Belfort;954
2016-05-18;Mercredi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-18;Mercredi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-05-18;Mercredi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-05-18;Mercredi;Veille;Touriste Etranger;Reste Doubs;#
2016-05-19;Jeudi;Veille;Résident ;Ville de Belfort;9884
2016-05-19;Jeudi;Veille;Résident ;Agglomeration de Belfort;9281
2016-05-19;Jeudi;Veille;Résident ;Agglomeration de Montbeliard;8402
2016-05-19;Jeudi;Veille;Résident ;Agglomeration de Hericourt;6687
2016-05-19;Jeudi;Veille;Résident ;Reste Territoire de Belfort;5233
2016-05-19;Jeudi;Veille;Résident ;Reste Haute Saone;4304
2016-05-19;Jeudi;Veille;Résident ;Reste Doubs;9760
2016-05-19;Jeudi;Veille;Résident ;Haut Rhin Sud;8635
2016-05-19;Jeudi;Veille;Touriste Français;Ville de Belfort;8269
2016-05-19;Jeudi;Veille;Touriste Français;Agglomeration de Belfort;2771
2016-05-19;Jeudi;Veille;Touriste Français;Agglomeration de Montbeliard;1487
2016-05-19;Jeudi;Veille;Touriste Français;Agglomeration de Hericourt;1222
2016-05-19;Jeudi;Veille;Touriste Français;Reste Territoire de Belfort;5344
2016-05-19;Jeudi;Veille;Touriste Français;Reste Haute Saone;7629
2016-05-19;Jeudi;Veille;Touriste Français;Reste Doubs;2536
2016-05-19;Jeudi;Veille;Touriste Français;Haut Rhin Sud;4678
2016-05-19;Jeudi;Veille;Touriste Français;Haut Rhin Nord;#
2016-05-19;Jeudi;Veille;Touriste Français;Vosges;2775
2016-05-19;Jeudi;Veille;Touriste Etranger;Ville de Belfort;4055
2016-05-19;Jeudi;Veille;Touriste Etranger;Agglomeration de Belfort;9611
2016-05-19;Jeudi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-05-19;Jeudi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
