Date;JourDeLaSemaine;Genre;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-03;Mardi;H;Visiteur;6J;Résident ;All-FIMU;5866
2016-05-03;Mardi;H;Visiteur;6J;Touriste Français;All-FIMU;9636
2016-05-03;Mardi;H;Visiteur;7J;Résident ;All-FIMU;3011
2016-05-03;Mardi;H;Visiteur;7J;Touriste Français;All-FIMU;8049
2016-05-03;Mardi;H;Visiteur;8J;Résident ;All-FIMU;2103
2016-05-03;Mardi;H;Visiteur;8J;Touriste Français;All-FIMU;678
2016-05-03;Mardi;H;Visiteur;9J;Résident ;All-FIMU;6969
2016-05-03;Mardi;H;Visiteur;9J;Touriste Français;All-FIMU;9856
2016-05-03;Mardi;H;Visiteur;10J;Résident ;All-FIMU;8583
2016-05-03;Mardi;H;Visiteur;10J;Touriste Français;All-FIMU;537
2016-05-03;Mardi;H;Visiteur;11J;Résident ;All-FIMU;7016
2016-05-03;Mardi;H;Visiteur;11J;Touriste Français;All-FIMU;3172
2016-05-03;Mardi;H;Visiteur;12J;Résident ;All-FIMU;1947
2016-05-03;Mardi;H;Visiteur;12J;Touriste Français;All-FIMU;6431
2016-05-03;Mardi;H;Visiteur;13J;Résident ;All-FIMU;4195
2016-05-03;Mardi;H;Visiteur;13J;Touriste Français;All-FIMU;5987
2016-05-03;Mardi;H;Visiteur;14J;Résident ;All-FIMU;7766
2016-05-03;Mardi;H;Visiteur;14J;Touriste Français;All-FIMU;426
2016-05-03;Mardi;NR;Visiteur;1J;Résident ;All-FIMU;2748
2016-05-03;Mardi;NR;Visiteur;1J;Touriste Français;All-FIMU;3468
2016-05-03;Mardi;NR;Visiteur;2J;Résident ;All-FIMU;7083
2016-05-03;Mardi;NR;Visiteur;2J;Touriste Français;All-FIMU;6127
2016-05-03;Mardi;NR;Visiteur;3J;Résident ;All-FIMU;1527
2016-05-03;Mardi;NR;Visiteur;3J;Touriste Français;All-FIMU;6275
2016-05-03;Mardi;NR;Visiteur;4J;Résident ;All-FIMU;286
2016-05-03;Mardi;NR;Visiteur;4J;Touriste Français;All-FIMU;5942
2016-05-03;Mardi;NR;Visiteur;5J;Résident ;All-FIMU;2636
2016-05-03;Mardi;NR;Visiteur;5J;Touriste Français;All-FIMU;4523
2016-05-03;Mardi;NR;Visiteur;6J;Résident ;All-FIMU;7408
2016-05-03;Mardi;NR;Visiteur;6J;Touriste Français;All-FIMU;8793
2016-05-03;Mardi;NR;Visiteur;7J;Résident ;All-FIMU;8810
2016-05-03;Mardi;NR;Visiteur;7J;Touriste Français;All-FIMU;3339
2016-05-03;Mardi;NR;Visiteur;8J;Résident ;All-FIMU;7659
2016-05-03;Mardi;NR;Visiteur;8J;Touriste Français;All-FIMU;5279
2016-05-03;Mardi;NR;Visiteur;9J;Résident ;All-FIMU;4673
2016-05-03;Mardi;NR;Visiteur;9J;Touriste Français;All-FIMU;9753
2016-05-03;Mardi;NR;Visiteur;10J;Résident ;All-FIMU;7394
2016-05-03;Mardi;NR;Visiteur;10J;Touriste Français;All-FIMU;3492
2016-05-03;Mardi;NR;Visiteur;11J;Résident ;All-FIMU;6294
2016-05-03;Mardi;NR;Visiteur;11J;Touriste Français;All-FIMU;6614
2016-05-03;Mardi;NR;Visiteur;12J;Résident ;All-FIMU;6296
2016-05-03;Mardi;NR;Visiteur;12J;Touriste Français;All-FIMU;7086
2016-05-03;Mardi;NR;Visiteur;13J;Résident ;All-FIMU;1936
2016-05-03;Mardi;NR;Visiteur;13J;Touriste Français;All-FIMU;1811
2016-05-03;Mardi;NR;Visiteur;14J;Résident ;All-FIMU;9987
2016-05-03;Mardi;NR;Visiteur;14J;Touriste Français;All-FIMU;1047
2016-05-04;Mercredi;CUMUL;Visiteur;1J;Résident ;All-FIMU;5344
2016-05-04;Mercredi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;7026
2016-05-04;Mercredi;CUMUL;Visiteur;2J;Résident ;All-FIMU;7650
2016-05-04;Mercredi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;7348
2016-05-04;Mercredi;CUMUL;Visiteur;3J;Résident ;All-FIMU;6107
2016-05-04;Mercredi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;76
2016-05-04;Mercredi;CUMUL;Visiteur;4J;Résident ;All-FIMU;8247
2016-05-04;Mercredi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;2979
2016-05-04;Mercredi;CUMUL;Visiteur;5J;Résident ;All-FIMU;8527
2016-05-04;Mercredi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;3671
2016-05-04;Mercredi;CUMUL;Visiteur;6J;Résident ;All-FIMU;7890
2016-05-04;Mercredi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;1984
2016-05-04;Mercredi;CUMUL;Visiteur;7J;Résident ;All-FIMU;5883
2016-05-04;Mercredi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;4355
2016-05-04;Mercredi;CUMUL;Visiteur;8J;Résident ;All-FIMU;9149
2016-05-04;Mercredi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;7910
2016-05-04;Mercredi;CUMUL;Visiteur;9J;Résident ;All-FIMU;5672
2016-05-04;Mercredi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;9416
2016-05-04;Mercredi;CUMUL;Visiteur;10J;Résident ;All-FIMU;7991
2016-05-04;Mercredi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;6321
2016-05-04;Mercredi;CUMUL;Visiteur;11J;Résident ;All-FIMU;8547
2016-05-04;Mercredi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;3784
2016-05-04;Mercredi;CUMUL;Visiteur;12J;Résident ;All-FIMU;140
2016-05-04;Mercredi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;9945
2016-05-04;Mercredi;CUMUL;Visiteur;13J;Résident ;All-FIMU;6523
2016-05-04;Mercredi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;5220
2016-05-04;Mercredi;CUMUL;Visiteur;14J;Résident ;All-FIMU;4373
2016-05-04;Mercredi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;4060
2016-05-04;Mercredi;F;Visiteur;1J;Résident ;All-FIMU;994
2016-05-04;Mercredi;F;Visiteur;1J;Touriste Français;All-FIMU;2455
2016-05-04;Mercredi;F;Visiteur;2J;Résident ;All-FIMU;2697
2016-05-04;Mercredi;F;Visiteur;2J;Touriste Français;All-FIMU;7728
2016-05-04;Mercredi;F;Visiteur;3J;Résident ;All-FIMU;5475
2016-05-04;Mercredi;F;Visiteur;3J;Touriste Français;All-FIMU;1931
2016-05-04;Mercredi;F;Visiteur;4J;Résident ;All-FIMU;3595
2016-05-04;Mercredi;F;Visiteur;4J;Touriste Français;All-FIMU;8567
2016-05-04;Mercredi;F;Visiteur;5J;Résident ;All-FIMU;1884
2016-05-04;Mercredi;F;Visiteur;5J;Touriste Français;All-FIMU;5557
2016-05-04;Mercredi;F;Visiteur;6J;Résident ;All-FIMU;3292
2016-05-04;Mercredi;F;Visiteur;6J;Touriste Français;All-FIMU;1378
2016-05-04;Mercredi;F;Visiteur;7J;Résident ;All-FIMU;6716
2016-05-04;Mercredi;F;Visiteur;7J;Touriste Français;All-FIMU;6941
2016-05-04;Mercredi;F;Visiteur;8J;Résident ;All-FIMU;2177
2016-05-04;Mercredi;F;Visiteur;8J;Touriste Français;All-FIMU;666
2016-05-04;Mercredi;F;Visiteur;9J;Résident ;All-FIMU;1187
2016-05-04;Mercredi;F;Visiteur;9J;Touriste Français;All-FIMU;226
2016-05-04;Mercredi;F;Visiteur;10J;Résident ;All-FIMU;2909
2016-05-04;Mercredi;F;Visiteur;10J;Touriste Français;All-FIMU;4537
2016-05-04;Mercredi;F;Visiteur;11J;Résident ;All-FIMU;7906
2016-05-04;Mercredi;F;Visiteur;11J;Touriste Français;All-FIMU;849
2016-05-04;Mercredi;F;Visiteur;12J;Résident ;All-FIMU;3679
2016-05-04;Mercredi;F;Visiteur;12J;Touriste Français;All-FIMU;6654
2016-05-04;Mercredi;F;Visiteur;13J;Résident ;All-FIMU;2676
2016-05-04;Mercredi;F;Visiteur;13J;Touriste Français;All-FIMU;1264
2016-05-04;Mercredi;F;Visiteur;14J;Résident ;All-FIMU;6501
2016-05-04;Mercredi;F;Visiteur;14J;Touriste Français;All-FIMU;6363
2016-05-04;Mercredi;H;Visiteur;1J;Résident ;All-FIMU;2682
2016-05-04;Mercredi;H;Visiteur;1J;Touriste Français;All-FIMU;9123
2016-05-04;Mercredi;H;Visiteur;2J;Résident ;All-FIMU;5676
2016-05-04;Mercredi;H;Visiteur;2J;Touriste Français;All-FIMU;9617
2016-05-04;Mercredi;H;Visiteur;3J;Résident ;All-FIMU;2592
2016-05-04;Mercredi;H;Visiteur;3J;Touriste Français;All-FIMU;2346
2016-05-04;Mercredi;H;Visiteur;4J;Résident ;All-FIMU;9617
2016-05-04;Mercredi;H;Visiteur;4J;Touriste Français;All-FIMU;4178
2016-05-04;Mercredi;H;Visiteur;5J;Résident ;All-FIMU;9292
2016-05-04;Mercredi;H;Visiteur;5J;Touriste Français;All-FIMU;5713
2016-05-04;Mercredi;H;Visiteur;6J;Résident ;All-FIMU;287
2016-05-04;Mercredi;H;Visiteur;6J;Touriste Français;All-FIMU;8833
2016-05-04;Mercredi;H;Visiteur;7J;Résident ;All-FIMU;1375
2016-05-04;Mercredi;H;Visiteur;7J;Touriste Français;All-FIMU;7309
2016-05-04;Mercredi;H;Visiteur;8J;Résident ;All-FIMU;3014
2016-05-04;Mercredi;H;Visiteur;8J;Touriste Français;All-FIMU;9357
2016-05-04;Mercredi;H;Visiteur;9J;Résident ;All-FIMU;3066
2016-05-04;Mercredi;H;Visiteur;9J;Touriste Français;All-FIMU;6170
2016-05-04;Mercredi;H;Visiteur;10J;Résident ;All-FIMU;8568
2016-05-04;Mercredi;H;Visiteur;10J;Touriste Français;All-FIMU;3351
2016-05-04;Mercredi;H;Visiteur;11J;Résident ;All-FIMU;525
2016-05-04;Mercredi;H;Visiteur;11J;Touriste Français;All-FIMU;1290
2016-05-04;Mercredi;H;Visiteur;12J;Résident ;All-FIMU;3615
2016-05-04;Mercredi;H;Visiteur;12J;Touriste Français;All-FIMU;741
2016-05-04;Mercredi;H;Visiteur;13J;Résident ;All-FIMU;9453
2016-05-04;Mercredi;H;Visiteur;13J;Touriste Français;All-FIMU;408
2016-05-04;Mercredi;H;Visiteur;14J;Résident ;All-FIMU;7859
2016-05-04;Mercredi;H;Visiteur;14J;Touriste Français;All-FIMU;6502
2016-05-04;Mercredi;NR;Visiteur;1J;Résident ;All-FIMU;5196
2016-05-04;Mercredi;NR;Visiteur;1J;Touriste Français;All-FIMU;1837
2016-05-04;Mercredi;NR;Visiteur;2J;Résident ;All-FIMU;957
2016-05-04;Mercredi;NR;Visiteur;2J;Touriste Français;All-FIMU;1777
2016-05-04;Mercredi;NR;Visiteur;3J;Résident ;All-FIMU;1104
2016-05-04;Mercredi;NR;Visiteur;3J;Touriste Français;All-FIMU;1772
2016-05-04;Mercredi;NR;Visiteur;4J;Résident ;All-FIMU;1389
2016-05-04;Mercredi;NR;Visiteur;4J;Touriste Français;All-FIMU;6544
2016-05-04;Mercredi;NR;Visiteur;5J;Résident ;All-FIMU;2646
2016-05-04;Mercredi;NR;Visiteur;5J;Touriste Français;All-FIMU;2841
2016-05-04;Mercredi;NR;Visiteur;6J;Résident ;All-FIMU;7448
2016-05-04;Mercredi;NR;Visiteur;6J;Touriste Français;All-FIMU;9138
2016-05-04;Mercredi;NR;Visiteur;7J;Résident ;All-FIMU;800
2016-05-04;Mercredi;NR;Visiteur;7J;Touriste Français;All-FIMU;6463
2016-05-04;Mercredi;NR;Visiteur;8J;Résident ;All-FIMU;4348
2016-05-04;Mercredi;NR;Visiteur;8J;Touriste Français;All-FIMU;1984
2016-05-04;Mercredi;NR;Visiteur;9J;Résident ;All-FIMU;8682
2016-05-04;Mercredi;NR;Visiteur;9J;Touriste Français;All-FIMU;5753
2016-05-04;Mercredi;NR;Visiteur;10J;Résident ;All-FIMU;2483
2016-05-04;Mercredi;NR;Visiteur;10J;Touriste Français;All-FIMU;3514
2016-05-04;Mercredi;NR;Visiteur;11J;Résident ;All-FIMU;218
2016-05-04;Mercredi;NR;Visiteur;11J;Touriste Français;All-FIMU;9299
2016-05-04;Mercredi;NR;Visiteur;12J;Résident ;All-FIMU;1186
2016-05-04;Mercredi;NR;Visiteur;12J;Touriste Français;All-FIMU;8937
2016-05-04;Mercredi;NR;Visiteur;13J;Résident ;All-FIMU;4446
2016-05-04;Mercredi;NR;Visiteur;13J;Touriste Français;All-FIMU;808
2016-05-04;Mercredi;NR;Visiteur;14J;Résident ;All-FIMU;6237
2016-05-04;Mercredi;NR;Visiteur;14J;Touriste Français;All-FIMU;4865
2016-05-05;Jeudi;CUMUL;Visiteur;1J;Résident ;All-FIMU;6928
2016-05-05;Jeudi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;2203
2016-05-05;Jeudi;CUMUL;Visiteur;2J;Résident ;All-FIMU;6001
2016-05-05;Jeudi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;4574
2016-05-05;Jeudi;CUMUL;Visiteur;3J;Résident ;All-FIMU;8862
2016-05-05;Jeudi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;2074
2016-05-05;Jeudi;CUMUL;Visiteur;4J;Résident ;All-FIMU;6670
2016-05-05;Jeudi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;641
2016-05-05;Jeudi;CUMUL;Visiteur;5J;Résident ;All-FIMU;8726
2016-05-05;Jeudi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;7787
2016-05-05;Jeudi;CUMUL;Visiteur;6J;Résident ;All-FIMU;1570
2016-05-05;Jeudi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;5402
2016-05-05;Jeudi;CUMUL;Visiteur;7J;Résident ;All-FIMU;1471
2016-05-05;Jeudi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;1927
2016-05-05;Jeudi;CUMUL;Visiteur;8J;Résident ;All-FIMU;5442
2016-05-05;Jeudi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;5511
2016-05-05;Jeudi;CUMUL;Visiteur;9J;Résident ;All-FIMU;5689
2016-05-05;Jeudi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;4470
2016-05-05;Jeudi;CUMUL;Visiteur;10J;Résident ;All-FIMU;3686
2016-05-05;Jeudi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;7457
2016-05-05;Jeudi;CUMUL;Visiteur;11J;Résident ;All-FIMU;7430
2016-05-05;Jeudi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;7525
2016-05-05;Jeudi;CUMUL;Visiteur;12J;Résident ;All-FIMU;7420
2016-05-05;Jeudi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;8742
2016-05-05;Jeudi;CUMUL;Visiteur;13J;Résident ;All-FIMU;8922
2016-05-05;Jeudi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;5828
2016-05-05;Jeudi;CUMUL;Visiteur;14J;Résident ;All-FIMU;3747
2016-05-05;Jeudi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;6748
2016-05-05;Jeudi;F;Visiteur;1J;Résident ;All-FIMU;9747
2016-05-05;Jeudi;F;Visiteur;1J;Touriste Français;All-FIMU;3583
2016-05-05;Jeudi;F;Visiteur;2J;Résident ;All-FIMU;7882
2016-05-05;Jeudi;F;Visiteur;2J;Touriste Français;All-FIMU;7940
2016-05-05;Jeudi;F;Visiteur;3J;Résident ;All-FIMU;7695
2016-05-05;Jeudi;F;Visiteur;3J;Touriste Français;All-FIMU;6073
2016-05-05;Jeudi;F;Visiteur;4J;Résident ;All-FIMU;6800
2016-05-05;Jeudi;F;Visiteur;4J;Touriste Français;All-FIMU;2888
2016-05-05;Jeudi;F;Visiteur;5J;Résident ;All-FIMU;7665
2016-05-05;Jeudi;F;Visiteur;5J;Touriste Français;All-FIMU;1905
2016-05-05;Jeudi;F;Visiteur;6J;Résident ;All-FIMU;6592
2016-05-05;Jeudi;F;Visiteur;6J;Touriste Français;All-FIMU;2805
2016-05-05;Jeudi;F;Visiteur;7J;Résident ;All-FIMU;5022
2016-05-05;Jeudi;F;Visiteur;7J;Touriste Français;All-FIMU;6724
2016-05-05;Jeudi;F;Visiteur;8J;Résident ;All-FIMU;7585
2016-05-05;Jeudi;F;Visiteur;8J;Touriste Français;All-FIMU;3584
2016-05-05;Jeudi;F;Visiteur;9J;Résident ;All-FIMU;2163
2016-05-05;Jeudi;F;Visiteur;9J;Touriste Français;All-FIMU;8088
2016-05-05;Jeudi;F;Visiteur;10J;Résident ;All-FIMU;164
2016-05-05;Jeudi;F;Visiteur;10J;Touriste Français;All-FIMU;3096
2016-05-05;Jeudi;F;Visiteur;11J;Résident ;All-FIMU;6485
2016-05-05;Jeudi;F;Visiteur;11J;Touriste Français;All-FIMU;7074
2016-05-05;Jeudi;F;Visiteur;12J;Résident ;All-FIMU;1565
2016-05-05;Jeudi;F;Visiteur;12J;Touriste Français;All-FIMU;4803
2016-05-05;Jeudi;F;Visiteur;13J;Résident ;All-FIMU;9274
2016-05-05;Jeudi;F;Visiteur;13J;Touriste Français;All-FIMU;2401
2016-05-05;Jeudi;F;Visiteur;14J;Résident ;All-FIMU;6155
2016-05-05;Jeudi;F;Visiteur;14J;Touriste Français;All-FIMU;2922
2016-05-05;Jeudi;H;Visiteur;1J;Résident ;All-FIMU;5521
2016-05-05;Jeudi;H;Visiteur;1J;Touriste Français;All-FIMU;3684
2016-05-05;Jeudi;H;Visiteur;2J;Résident ;All-FIMU;7342
2016-05-05;Jeudi;H;Visiteur;2J;Touriste Français;All-FIMU;3372
2016-05-05;Jeudi;H;Visiteur;3J;Résident ;All-FIMU;9795
2016-05-05;Jeudi;H;Visiteur;3J;Touriste Français;All-FIMU;6519
2016-05-05;Jeudi;H;Visiteur;4J;Résident ;All-FIMU;6211
2016-05-05;Jeudi;H;Visiteur;4J;Touriste Français;All-FIMU;6216
2016-05-05;Jeudi;H;Visiteur;5J;Résident ;All-FIMU;6188
2016-05-05;Jeudi;H;Visiteur;5J;Touriste Français;All-FIMU;7238
2016-05-05;Jeudi;H;Visiteur;6J;Résident ;All-FIMU;7489
2016-05-05;Jeudi;H;Visiteur;6J;Touriste Français;All-FIMU;508
2016-05-05;Jeudi;H;Visiteur;7J;Résident ;All-FIMU;7195
2016-05-05;Jeudi;H;Visiteur;7J;Touriste Français;All-FIMU;1734
2016-05-05;Jeudi;H;Visiteur;8J;Résident ;All-FIMU;6149
2016-05-05;Jeudi;H;Visiteur;8J;Touriste Français;All-FIMU;9161
2016-05-05;Jeudi;H;Visiteur;9J;Résident ;All-FIMU;5965
2016-05-05;Jeudi;H;Visiteur;9J;Touriste Français;All-FIMU;5076
2016-05-05;Jeudi;H;Visiteur;10J;Résident ;All-FIMU;2862
2016-05-05;Jeudi;H;Visiteur;10J;Touriste Français;All-FIMU;3414
2016-05-05;Jeudi;H;Visiteur;11J;Résident ;All-FIMU;6025
2016-05-05;Jeudi;H;Visiteur;11J;Touriste Français;All-FIMU;3895
2016-05-05;Jeudi;H;Visiteur;12J;Résident ;All-FIMU;4054
2016-05-05;Jeudi;H;Visiteur;12J;Touriste Français;All-FIMU;5581
2016-05-05;Jeudi;H;Visiteur;13J;Résident ;All-FIMU;4547
2016-05-05;Jeudi;H;Visiteur;13J;Touriste Français;All-FIMU;4881
2016-05-05;Jeudi;H;Visiteur;14J;Résident ;All-FIMU;8911
2016-05-05;Jeudi;H;Visiteur;14J;Touriste Français;All-FIMU;5923
2016-05-05;Jeudi;NR;Visiteur;1J;Résident ;All-FIMU;2202
2016-05-05;Jeudi;NR;Visiteur;1J;Touriste Français;All-FIMU;1418
2016-05-05;Jeudi;NR;Visiteur;2J;Résident ;All-FIMU;5110
2016-05-05;Jeudi;NR;Visiteur;2J;Touriste Français;All-FIMU;1214
2016-05-05;Jeudi;NR;Visiteur;3J;Résident ;All-FIMU;6305
2016-05-05;Jeudi;NR;Visiteur;3J;Touriste Français;All-FIMU;9814
2016-05-05;Jeudi;NR;Visiteur;4J;Résident ;All-FIMU;9096
2016-05-05;Jeudi;NR;Visiteur;4J;Touriste Français;All-FIMU;8000
2016-05-05;Jeudi;NR;Visiteur;5J;Résident ;All-FIMU;979
2016-05-05;Jeudi;NR;Visiteur;5J;Touriste Français;All-FIMU;1105
2016-05-05;Jeudi;NR;Visiteur;6J;Résident ;All-FIMU;4854
2016-05-05;Jeudi;NR;Visiteur;6J;Touriste Français;All-FIMU;6906
2016-05-05;Jeudi;NR;Visiteur;7J;Résident ;All-FIMU;5533
2016-05-05;Jeudi;NR;Visiteur;7J;Touriste Français;All-FIMU;9983
2016-05-05;Jeudi;NR;Visiteur;8J;Résident ;All-FIMU;1063
2016-05-05;Jeudi;NR;Visiteur;8J;Touriste Français;All-FIMU;4745
2016-05-05;Jeudi;NR;Visiteur;9J;Résident ;All-FIMU;114
2016-05-05;Jeudi;NR;Visiteur;9J;Touriste Français;All-FIMU;364
2016-05-05;Jeudi;NR;Visiteur;10J;Résident ;All-FIMU;3242
2016-05-05;Jeudi;NR;Visiteur;10J;Touriste Français;All-FIMU;5793
2016-05-05;Jeudi;NR;Visiteur;11J;Résident ;All-FIMU;8196
2016-05-05;Jeudi;NR;Visiteur;11J;Touriste Français;All-FIMU;9047
2016-05-05;Jeudi;NR;Visiteur;12J;Résident ;All-FIMU;2268
2016-05-05;Jeudi;NR;Visiteur;12J;Touriste Français;All-FIMU;6802
2016-05-05;Jeudi;NR;Visiteur;13J;Résident ;All-FIMU;9172
2016-05-05;Jeudi;NR;Visiteur;13J;Touriste Français;All-FIMU;7863
2016-05-05;Jeudi;NR;Visiteur;14J;Résident ;All-FIMU;9672
2016-05-05;Jeudi;NR;Visiteur;14J;Touriste Français;All-FIMU;1982
2016-05-06;Vendredi;CUMUL;Visiteur;1J;Résident ;All-FIMU;3692
2016-05-06;Vendredi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;7668
2016-05-06;Vendredi;CUMUL;Visiteur;2J;Résident ;All-FIMU;7480
2016-05-06;Vendredi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;4859
2016-05-06;Vendredi;CUMUL;Visiteur;3J;Résident ;All-FIMU;491
2016-05-06;Vendredi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;9102
2016-05-06;Vendredi;CUMUL;Visiteur;4J;Résident ;All-FIMU;656
2016-05-06;Vendredi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;5430
2016-05-06;Vendredi;CUMUL;Visiteur;5J;Résident ;All-FIMU;162
2016-05-06;Vendredi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;2154
2016-05-06;Vendredi;CUMUL;Visiteur;6J;Résident ;All-FIMU;646
2016-05-06;Vendredi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;151
2016-05-06;Vendredi;CUMUL;Visiteur;7J;Résident ;All-FIMU;6667
2016-05-06;Vendredi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;132
2016-05-06;Vendredi;CUMUL;Visiteur;8J;Résident ;All-FIMU;1885
2016-05-06;Vendredi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;6738
2016-05-06;Vendredi;CUMUL;Visiteur;9J;Résident ;All-FIMU;3244
2016-05-06;Vendredi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;4154
2016-05-06;Vendredi;CUMUL;Visiteur;10J;Résident ;All-FIMU;6735
2016-05-06;Vendredi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;422
2016-05-06;Vendredi;CUMUL;Visiteur;11J;Résident ;All-FIMU;5129
2016-05-06;Vendredi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;1991
2016-05-06;Vendredi;CUMUL;Visiteur;12J;Résident ;All-FIMU;9465
2016-05-06;Vendredi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;3062
2016-05-06;Vendredi;CUMUL;Visiteur;13J;Résident ;All-FIMU;6217
2016-05-06;Vendredi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;4546
2016-05-06;Vendredi;CUMUL;Visiteur;14J;Résident ;All-FIMU;7162
2016-05-06;Vendredi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;9657
2016-05-06;Vendredi;F;Visiteur;1J;Résident ;All-FIMU;2060
2016-05-06;Vendredi;F;Visiteur;1J;Touriste Français;All-FIMU;4952
2016-05-06;Vendredi;F;Visiteur;2J;Résident ;All-FIMU;9684
2016-05-06;Vendredi;F;Visiteur;2J;Touriste Français;All-FIMU;5126
2016-05-06;Vendredi;F;Visiteur;3J;Résident ;All-FIMU;7712
2016-05-06;Vendredi;F;Visiteur;3J;Touriste Français;All-FIMU;7899
2016-05-06;Vendredi;F;Visiteur;4J;Résident ;All-FIMU;3912
2016-05-06;Vendredi;F;Visiteur;4J;Touriste Français;All-FIMU;120
2016-05-06;Vendredi;F;Visiteur;5J;Résident ;All-FIMU;1900
2016-05-06;Vendredi;F;Visiteur;5J;Touriste Français;All-FIMU;1197
2016-05-06;Vendredi;F;Visiteur;6J;Résident ;All-FIMU;6180
2016-05-06;Vendredi;F;Visiteur;6J;Touriste Français;All-FIMU;7957
2016-05-06;Vendredi;F;Visiteur;7J;Résident ;All-FIMU;172
2016-05-06;Vendredi;F;Visiteur;7J;Touriste Français;All-FIMU;8938
2016-05-06;Vendredi;F;Visiteur;8J;Résident ;All-FIMU;65
2016-05-06;Vendredi;F;Visiteur;8J;Touriste Français;All-FIMU;9920
2016-05-06;Vendredi;F;Visiteur;9J;Résident ;All-FIMU;3404
2016-05-06;Vendredi;F;Visiteur;9J;Touriste Français;All-FIMU;4890
2016-05-06;Vendredi;F;Visiteur;10J;Résident ;All-FIMU;8958
2016-05-06;Vendredi;F;Visiteur;10J;Touriste Français;All-FIMU;4585
2016-05-06;Vendredi;F;Visiteur;11J;Résident ;All-FIMU;7479
2016-05-06;Vendredi;F;Visiteur;11J;Touriste Français;All-FIMU;3561
2016-05-06;Vendredi;F;Visiteur;12J;Résident ;All-FIMU;6330
2016-05-06;Vendredi;F;Visiteur;12J;Touriste Français;All-FIMU;837
2016-05-06;Vendredi;F;Visiteur;13J;Résident ;All-FIMU;2534
2016-05-06;Vendredi;F;Visiteur;13J;Touriste Français;All-FIMU;5070
2016-05-06;Vendredi;F;Visiteur;14J;Résident ;All-FIMU;9718
2016-05-06;Vendredi;F;Visiteur;14J;Touriste Français;All-FIMU;1397
2016-05-06;Vendredi;H;Visiteur;1J;Résident ;All-FIMU;2320
2016-05-06;Vendredi;H;Visiteur;1J;Touriste Français;All-FIMU;5088
2016-05-06;Vendredi;H;Visiteur;2J;Résident ;All-FIMU;4325
2016-05-06;Vendredi;H;Visiteur;2J;Touriste Français;All-FIMU;8396
2016-05-06;Vendredi;H;Visiteur;3J;Résident ;All-FIMU;3679
2016-05-06;Vendredi;H;Visiteur;3J;Touriste Français;All-FIMU;5960
2016-05-06;Vendredi;H;Visiteur;4J;Résident ;All-FIMU;1483
2016-05-06;Vendredi;H;Visiteur;4J;Touriste Français;All-FIMU;1433
2016-05-06;Vendredi;H;Visiteur;5J;Résident ;All-FIMU;663
2016-05-06;Vendredi;H;Visiteur;5J;Touriste Français;All-FIMU;6721
2016-05-06;Vendredi;H;Visiteur;6J;Résident ;All-FIMU;8605
2016-05-06;Vendredi;H;Visiteur;6J;Touriste Français;All-FIMU;9858
2016-05-06;Vendredi;H;Visiteur;7J;Résident ;All-FIMU;7696
