Date;JourDeLaSemaine;Age;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-04;Mercredi;CUMUL;Visiteur;2J;Résident ;All-FIMU;3152
2016-05-04;Mercredi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;6326
2016-05-04;Mercredi;CUMUL;Visiteur;3J;Résident ;All-FIMU;1575
2016-05-04;Mercredi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;5756
2016-05-04;Mercredi;CUMUL;Visiteur;4J;Résident ;All-FIMU;1407
2016-05-04;Mercredi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;1767
2016-05-04;Mercredi;CUMUL;Visiteur;5J;Résident ;All-FIMU;3404
2016-05-04;Mercredi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;4196
2016-05-04;Mercredi;CUMUL;Visiteur;6J;Résident ;All-FIMU;2575
2016-05-04;Mercredi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;5721
2016-05-04;Mercredi;CUMUL;Visiteur;7J;Résident ;All-FIMU;9264
2016-05-04;Mercredi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;8831
2016-05-04;Mercredi;CUMUL;Visiteur;8J;Résident ;All-FIMU;2693
2016-05-04;Mercredi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;114
2016-05-04;Mercredi;CUMUL;Visiteur;9J;Résident ;All-FIMU;9438
2016-05-04;Mercredi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;4235
2016-05-04;Mercredi;CUMUL;Visiteur;10J;Résident ;All-FIMU;1058
2016-05-04;Mercredi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;9682
2016-05-04;Mercredi;CUMUL;Visiteur;11J;Résident ;All-FIMU;2918
2016-05-04;Mercredi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;1538
2016-05-04;Mercredi;CUMUL;Visiteur;12J;Résident ;All-FIMU;143
2016-05-04;Mercredi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;1259
2016-05-04;Mercredi;CUMUL;Visiteur;13J;Résident ;All-FIMU;8138
2016-05-04;Mercredi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;4069
2016-05-04;Mercredi;CUMUL;Visiteur;14J;Résident ;All-FIMU;598
2016-05-04;Mercredi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;2956
2016-05-04;Mercredi;18-24 ans;Visiteur;1J;Résident ;All-FIMU;8187
2016-05-04;Mercredi;18-24 ans;Visiteur;1J;Touriste Français;All-FIMU;8790
2016-05-04;Mercredi;18-24 ans;Visiteur;2J;Résident ;All-FIMU;9100
2016-05-04;Mercredi;18-24 ans;Visiteur;2J;Touriste Français;All-FIMU;9781
2016-05-04;Mercredi;18-24 ans;Visiteur;3J;Résident ;All-FIMU;5312
2016-05-04;Mercredi;18-24 ans;Visiteur;3J;Touriste Français;All-FIMU;9489
2016-05-04;Mercredi;18-24 ans;Visiteur;4J;Résident ;All-FIMU;1167
2016-05-04;Mercredi;18-24 ans;Visiteur;4J;Touriste Français;All-FIMU;5311
2016-05-04;Mercredi;18-24 ans;Visiteur;5J;Résident ;All-FIMU;780
2016-05-04;Mercredi;18-24 ans;Visiteur;5J;Touriste Français;All-FIMU;1032
2016-05-04;Mercredi;18-24 ans;Visiteur;6J;Résident ;All-FIMU;4172
2016-05-04;Mercredi;18-24 ans;Visiteur;6J;Touriste Français;All-FIMU;9438
2016-05-04;Mercredi;18-24 ans;Visiteur;7J;Résident ;All-FIMU;7218
2016-05-04;Mercredi;18-24 ans;Visiteur;7J;Touriste Français;All-FIMU;9907
2016-05-04;Mercredi;18-24 ans;Visiteur;8J;Résident ;All-FIMU;8939
2016-05-04;Mercredi;18-24 ans;Visiteur;8J;Touriste Français;All-FIMU;4285
2016-05-04;Mercredi;18-24 ans;Visiteur;9J;Résident ;All-FIMU;3204
2016-05-04;Mercredi;18-24 ans;Visiteur;9J;Touriste Français;All-FIMU;3171
2016-05-04;Mercredi;18-24 ans;Visiteur;10J;Résident ;All-FIMU;5998
2016-05-04;Mercredi;18-24 ans;Visiteur;10J;Touriste Français;All-FIMU;7470
2016-05-04;Mercredi;18-24 ans;Visiteur;11J;Résident ;All-FIMU;1910
2016-05-04;Mercredi;18-24 ans;Visiteur;11J;Touriste Français;All-FIMU;9737
2016-05-04;Mercredi;18-24 ans;Visiteur;12J;Résident ;All-FIMU;7922
2016-05-04;Mercredi;18-24 ans;Visiteur;12J;Touriste Français;All-FIMU;8918
2016-05-04;Mercredi;18-24 ans;Visiteur;13J;Résident ;All-FIMU;4413
2016-05-04;Mercredi;18-24 ans;Visiteur;13J;Touriste Français;All-FIMU;6700
2016-05-04;Mercredi;18-24 ans;Visiteur;14J;Résident ;All-FIMU;9837
2016-05-04;Mercredi;18-24 ans;Visiteur;14J;Touriste Français;All-FIMU;9289
2016-05-04;Mercredi;25-34 ans;Visiteur;1J;Résident ;All-FIMU;4605
2016-05-04;Mercredi;25-34 ans;Visiteur;1J;Touriste Français;All-FIMU;7281
2016-05-04;Mercredi;25-34 ans;Visiteur;2J;Résident ;All-FIMU;4507
2016-05-04;Mercredi;25-34 ans;Visiteur;2J;Touriste Français;All-FIMU;3975
2016-05-04;Mercredi;25-34 ans;Visiteur;3J;Résident ;All-FIMU;9037
2016-05-04;Mercredi;25-34 ans;Visiteur;3J;Touriste Français;All-FIMU;7249
2016-05-04;Mercredi;25-34 ans;Visiteur;4J;Résident ;All-FIMU;5100
2016-05-04;Mercredi;25-34 ans;Visiteur;4J;Touriste Français;All-FIMU;8860
2016-05-04;Mercredi;25-34 ans;Visiteur;5J;Résident ;All-FIMU;1159
2016-05-04;Mercredi;25-34 ans;Visiteur;5J;Touriste Français;All-FIMU;3675
2016-05-04;Mercredi;25-34 ans;Visiteur;6J;Résident ;All-FIMU;4208
2016-05-04;Mercredi;25-34 ans;Visiteur;6J;Touriste Français;All-FIMU;2675
2016-05-04;Mercredi;25-34 ans;Visiteur;7J;Résident ;All-FIMU;9190
2016-05-04;Mercredi;25-34 ans;Visiteur;7J;Touriste Français;All-FIMU;7498
2016-05-04;Mercredi;25-34 ans;Visiteur;8J;Résident ;All-FIMU;7420
2016-05-04;Mercredi;25-34 ans;Visiteur;8J;Touriste Français;All-FIMU;7158
2016-05-04;Mercredi;25-34 ans;Visiteur;9J;Résident ;All-FIMU;7463
2016-05-04;Mercredi;25-34 ans;Visiteur;9J;Touriste Français;All-FIMU;8055
2016-05-04;Mercredi;25-34 ans;Visiteur;10J;Résident ;All-FIMU;8116
2016-05-04;Mercredi;25-34 ans;Visiteur;10J;Touriste Français;All-FIMU;1635
2016-05-04;Mercredi;25-34 ans;Visiteur;11J;Résident ;All-FIMU;7719
2016-05-04;Mercredi;25-34 ans;Visiteur;11J;Touriste Français;All-FIMU;7485
2016-05-04;Mercredi;25-34 ans;Visiteur;12J;Résident ;All-FIMU;5248
2016-05-04;Mercredi;25-34 ans;Visiteur;12J;Touriste Français;All-FIMU;4710
2016-05-04;Mercredi;25-34 ans;Visiteur;13J;Résident ;All-FIMU;6916
2016-05-04;Mercredi;25-34 ans;Visiteur;13J;Touriste Français;All-FIMU;9902
2016-05-04;Mercredi;25-34 ans;Visiteur;14J;Résident ;All-FIMU;5454
2016-05-04;Mercredi;25-34 ans;Visiteur;14J;Touriste Français;All-FIMU;7594
2016-05-04;Mercredi;35-44 ans;Visiteur;1J;Résident ;All-FIMU;4508
2016-05-04;Mercredi;35-44 ans;Visiteur;1J;Touriste Français;All-FIMU;6761
2016-05-04;Mercredi;35-44 ans;Visiteur;2J;Résident ;All-FIMU;1354
2016-05-04;Mercredi;35-44 ans;Visiteur;2J;Touriste Français;All-FIMU;6954
2016-05-04;Mercredi;35-44 ans;Visiteur;3J;Résident ;All-FIMU;7105
2016-05-04;Mercredi;35-44 ans;Visiteur;3J;Touriste Français;All-FIMU;9190
2016-05-04;Mercredi;35-44 ans;Visiteur;4J;Résident ;All-FIMU;9956
2016-05-04;Mercredi;35-44 ans;Visiteur;4J;Touriste Français;All-FIMU;2450
2016-05-04;Mercredi;35-44 ans;Visiteur;5J;Résident ;All-FIMU;5096
2016-05-04;Mercredi;35-44 ans;Visiteur;5J;Touriste Français;All-FIMU;915
2016-05-04;Mercredi;35-44 ans;Visiteur;6J;Résident ;All-FIMU;7426
2016-05-04;Mercredi;35-44 ans;Visiteur;6J;Touriste Français;All-FIMU;8833
2016-05-04;Mercredi;35-44 ans;Visiteur;7J;Résident ;All-FIMU;4922
2016-05-04;Mercredi;35-44 ans;Visiteur;7J;Touriste Français;All-FIMU;2921
2016-05-04;Mercredi;35-44 ans;Visiteur;8J;Résident ;All-FIMU;1702
2016-05-04;Mercredi;35-44 ans;Visiteur;8J;Touriste Français;All-FIMU;4232
2016-05-04;Mercredi;35-44 ans;Visiteur;9J;Résident ;All-FIMU;1297
2016-05-04;Mercredi;35-44 ans;Visiteur;9J;Touriste Français;All-FIMU;6100
2016-05-04;Mercredi;35-44 ans;Visiteur;10J;Résident ;All-FIMU;3521
2016-05-04;Mercredi;35-44 ans;Visiteur;10J;Touriste Français;All-FIMU;4801
2016-05-04;Mercredi;35-44 ans;Visiteur;11J;Résident ;All-FIMU;5640
2016-05-04;Mercredi;35-44 ans;Visiteur;11J;Touriste Français;All-FIMU;464
2016-05-04;Mercredi;35-44 ans;Visiteur;12J;Résident ;All-FIMU;3752
2016-05-04;Mercredi;35-44 ans;Visiteur;12J;Touriste Français;All-FIMU;5963
2016-05-04;Mercredi;35-44 ans;Visiteur;13J;Résident ;All-FIMU;3802
2016-05-04;Mercredi;35-44 ans;Visiteur;13J;Touriste Français;All-FIMU;1503
2016-05-04;Mercredi;35-44 ans;Visiteur;14J;Résident ;All-FIMU;8112
2016-05-04;Mercredi;35-44 ans;Visiteur;14J;Touriste Français;All-FIMU;3971
2016-05-04;Mercredi;45-54 ans;Visiteur;1J;Résident ;All-FIMU;1553
2016-05-04;Mercredi;45-54 ans;Visiteur;1J;Touriste Français;All-FIMU;9354
2016-05-04;Mercredi;45-54 ans;Visiteur;2J;Résident ;All-FIMU;4039
2016-05-04;Mercredi;45-54 ans;Visiteur;2J;Touriste Français;All-FIMU;8830
2016-05-04;Mercredi;45-54 ans;Visiteur;3J;Résident ;All-FIMU;2313
2016-05-04;Mercredi;45-54 ans;Visiteur;3J;Touriste Français;All-FIMU;1189
2016-05-04;Mercredi;45-54 ans;Visiteur;4J;Résident ;All-FIMU;8134
2016-05-04;Mercredi;45-54 ans;Visiteur;4J;Touriste Français;All-FIMU;4957
2016-05-04;Mercredi;45-54 ans;Visiteur;5J;Résident ;All-FIMU;1862
2016-05-04;Mercredi;45-54 ans;Visiteur;5J;Touriste Français;All-FIMU;8013
2016-05-04;Mercredi;45-54 ans;Visiteur;6J;Résident ;All-FIMU;4636
2016-05-04;Mercredi;45-54 ans;Visiteur;6J;Touriste Français;All-FIMU;8438
2016-05-04;Mercredi;45-54 ans;Visiteur;7J;Résident ;All-FIMU;5754
2016-05-04;Mercredi;45-54 ans;Visiteur;7J;Touriste Français;All-FIMU;2222
2016-05-04;Mercredi;45-54 ans;Visiteur;8J;Résident ;All-FIMU;7992
2016-05-04;Mercredi;45-54 ans;Visiteur;8J;Touriste Français;All-FIMU;492
2016-05-04;Mercredi;45-54 ans;Visiteur;9J;Résident ;All-FIMU;83
2016-05-04;Mercredi;45-54 ans;Visiteur;9J;Touriste Français;All-FIMU;2195
2016-05-04;Mercredi;45-54 ans;Visiteur;10J;Résident ;All-FIMU;7578
2016-05-04;Mercredi;45-54 ans;Visiteur;10J;Touriste Français;All-FIMU;3634
2016-05-04;Mercredi;45-54 ans;Visiteur;11J;Résident ;All-FIMU;8206
2016-05-04;Mercredi;45-54 ans;Visiteur;11J;Touriste Français;All-FIMU;6062
2016-05-04;Mercredi;45-54 ans;Visiteur;12J;Résident ;All-FIMU;7186
2016-05-04;Mercredi;45-54 ans;Visiteur;12J;Touriste Français;All-FIMU;3931
2016-05-04;Mercredi;45-54 ans;Visiteur;13J;Résident ;All-FIMU;5217
2016-05-04;Mercredi;45-54 ans;Visiteur;13J;Touriste Français;All-FIMU;4811
2016-05-04;Mercredi;45-54 ans;Visiteur;14J;Résident ;All-FIMU;7238
2016-05-04;Mercredi;45-54 ans;Visiteur;14J;Touriste Français;All-FIMU;7503
2016-05-04;Mercredi;55-64 ans;Visiteur;1J;Résident ;All-FIMU;1094
2016-05-04;Mercredi;55-64 ans;Visiteur;1J;Touriste Français;All-FIMU;5675
2016-05-04;Mercredi;55-64 ans;Visiteur;2J;Résident ;All-FIMU;4015
2016-05-04;Mercredi;55-64 ans;Visiteur;2J;Touriste Français;All-FIMU;3378
2016-05-04;Mercredi;55-64 ans;Visiteur;3J;Résident ;All-FIMU;9205
2016-05-04;Mercredi;55-64 ans;Visiteur;3J;Touriste Français;All-FIMU;5052
2016-05-04;Mercredi;55-64 ans;Visiteur;4J;Résident ;All-FIMU;8607
2016-05-04;Mercredi;55-64 ans;Visiteur;4J;Touriste Français;All-FIMU;2489
2016-05-04;Mercredi;55-64 ans;Visiteur;5J;Résident ;All-FIMU;5438
2016-05-04;Mercredi;55-64 ans;Visiteur;5J;Touriste Français;All-FIMU;9520
2016-05-04;Mercredi;55-64 ans;Visiteur;6J;Résident ;All-FIMU;7110
2016-05-04;Mercredi;55-64 ans;Visiteur;6J;Touriste Français;All-FIMU;2098
2016-05-04;Mercredi;55-64 ans;Visiteur;7J;Résident ;All-FIMU;4981
2016-05-04;Mercredi;55-64 ans;Visiteur;7J;Touriste Français;All-FIMU;5863
2016-05-04;Mercredi;55-64 ans;Visiteur;8J;Résident ;All-FIMU;7839
2016-05-04;Mercredi;55-64 ans;Visiteur;8J;Touriste Français;All-FIMU;3918
2016-05-04;Mercredi;55-64 ans;Visiteur;9J;Résident ;All-FIMU;7338
2016-05-04;Mercredi;55-64 ans;Visiteur;9J;Touriste Français;All-FIMU;365
2016-05-04;Mercredi;55-64 ans;Visiteur;10J;Résident ;All-FIMU;6992
2016-05-04;Mercredi;55-64 ans;Visiteur;10J;Touriste Français;All-FIMU;6549
2016-05-04;Mercredi;55-64 ans;Visiteur;11J;Résident ;All-FIMU;280
2016-05-04;Mercredi;55-64 ans;Visiteur;11J;Touriste Français;All-FIMU;5589
2016-05-04;Mercredi;55-64 ans;Visiteur;12J;Résident ;All-FIMU;6710
2016-05-04;Mercredi;55-64 ans;Visiteur;12J;Touriste Français;All-FIMU;2064
2016-05-04;Mercredi;55-64 ans;Visiteur;13J;Résident ;All-FIMU;2644
2016-05-04;Mercredi;55-64 ans;Visiteur;13J;Touriste Français;All-FIMU;9065
2016-05-04;Mercredi;55-64 ans;Visiteur;14J;Résident ;All-FIMU;1828
2016-05-04;Mercredi;55-64 ans;Visiteur;14J;Touriste Français;All-FIMU;9811
2016-05-04;Mercredi;65 ans et +;Visiteur;1J;Résident ;All-FIMU;7016
2016-05-04;Mercredi;65 ans et +;Visiteur;1J;Touriste Français;All-FIMU;4897
2016-05-04;Mercredi;65 ans et +;Visiteur;2J;Résident ;All-FIMU;537
2016-05-04;Mercredi;65 ans et +;Visiteur;2J;Touriste Français;All-FIMU;5350
2016-05-04;Mercredi;65 ans et +;Visiteur;3J;Résident ;All-FIMU;423
2016-05-04;Mercredi;65 ans et +;Visiteur;3J;Touriste Français;All-FIMU;3612
2016-05-04;Mercredi;65 ans et +;Visiteur;4J;Résident ;All-FIMU;3495
2016-05-04;Mercredi;65 ans et +;Visiteur;4J;Touriste Français;All-FIMU;1203
2016-05-04;Mercredi;65 ans et +;Visiteur;5J;Résident ;All-FIMU;9038
2016-05-04;Mercredi;65 ans et +;Visiteur;5J;Touriste Français;All-FIMU;9611
2016-05-04;Mercredi;65 ans et +;Visiteur;6J;Résident ;All-FIMU;4870
2016-05-04;Mercredi;65 ans et +;Visiteur;6J;Touriste Français;All-FIMU;9095
2016-05-04;Mercredi;65 ans et +;Visiteur;7J;Résident ;All-FIMU;8676
2016-05-04;Mercredi;65 ans et +;Visiteur;7J;Touriste Français;All-FIMU;6058
2016-05-04;Mercredi;65 ans et +;Visiteur;8J;Résident ;All-FIMU;1300
2016-05-04;Mercredi;65 ans et +;Visiteur;8J;Touriste Français;All-FIMU;6558
2016-05-04;Mercredi;65 ans et +;Visiteur;9J;Résident ;All-FIMU;9625
2016-05-04;Mercredi;65 ans et +;Visiteur;9J;Touriste Français;All-FIMU;5239
2016-05-04;Mercredi;65 ans et +;Visiteur;10J;Résident ;All-FIMU;5572
2016-05-04;Mercredi;65 ans et +;Visiteur;10J;Touriste Français;All-FIMU;9013
2016-05-04;Mercredi;65 ans et +;Visiteur;11J;Résident ;All-FIMU;6122
2016-05-04;Mercredi;65 ans et +;Visiteur;11J;Touriste Français;All-FIMU;6338
2016-05-04;Mercredi;65 ans et +;Visiteur;12J;Résident ;All-FIMU;2042
2016-05-04;Mercredi;65 ans et +;Visiteur;12J;Touriste Français;All-FIMU;5002
2016-05-04;Mercredi;65 ans et +;Visiteur;13J;Résident ;All-FIMU;133
2016-05-04;Mercredi;65 ans et +;Visiteur;13J;Touriste Français;All-FIMU;65
2016-05-04;Mercredi;65 ans et +;Visiteur;14J;Résident ;All-FIMU;871
2016-05-04;Mercredi;65 ans et +;Visiteur;14J;Touriste Français;All-FIMU;4027
2016-05-04;Mercredi;NR;Visiteur;1J;Résident ;All-FIMU;2275
2016-05-04;Mercredi;NR;Visiteur;1J;Touriste Français;All-FIMU;9128
2016-05-04;Mercredi;NR;Visiteur;2J;Résident ;All-FIMU;3312
2016-05-04;Mercredi;NR;Visiteur;2J;Touriste Français;All-FIMU;9833
2016-05-04;Mercredi;NR;Visiteur;3J;Résident ;All-FIMU;882
2016-05-04;Mercredi;NR;Visiteur;3J;Touriste Français;All-FIMU;5659
2016-05-04;Mercredi;NR;Visiteur;4J;Résident ;All-FIMU;6532
2016-05-04;Mercredi;NR;Visiteur;4J;Touriste Français;All-FIMU;3656
2016-05-04;Mercredi;NR;Visiteur;5J;Résident ;All-FIMU;3902
2016-05-04;Mercredi;NR;Visiteur;5J;Touriste Français;All-FIMU;3197
2016-05-04;Mercredi;NR;Visiteur;6J;Résident ;All-FIMU;6250
2016-05-04;Mercredi;NR;Visiteur;6J;Touriste Français;All-FIMU;8373
2016-05-04;Mercredi;NR;Visiteur;7J;Résident ;All-FIMU;1128
2016-05-04;Mercredi;NR;Visiteur;7J;Touriste Français;All-FIMU;4238
2016-05-04;Mercredi;NR;Visiteur;8J;Résident ;All-FIMU;9442
2016-05-04;Mercredi;NR;Visiteur;8J;Touriste Français;All-FIMU;7621
2016-05-04;Mercredi;NR;Visiteur;9J;Résident ;All-FIMU;9658
2016-05-04;Mercredi;NR;Visiteur;9J;Touriste Français;All-FIMU;2866
2016-05-04;Mercredi;NR;Visiteur;10J;Résident ;All-FIMU;6463
2016-05-04;Mercredi;NR;Visiteur;10J;Touriste Français;All-FIMU;4971
2016-05-04;Mercredi;NR;Visiteur;11J;Résident ;All-FIMU;8592
2016-05-04;Mercredi;NR;Visiteur;11J;Touriste Français;All-FIMU;1958
2016-05-04;Mercredi;NR;Visiteur;12J;Résident ;All-FIMU;7092
2016-05-04;Mercredi;NR;Visiteur;12J;Touriste Français;All-FIMU;8274
2016-05-04;Mercredi;NR;Visiteur;13J;Résident ;All-FIMU;432
2016-05-04;Mercredi;NR;Visiteur;13J;Touriste Français;All-FIMU;5207
2016-05-04;Mercredi;NR;Visiteur;14J;Résident ;All-FIMU;1458
2016-05-04;Mercredi;NR;Visiteur;14J;Touriste Français;All-FIMU;1904
2016-05-05;Jeudi;CUMUL;Visiteur;1J;Résident ;All-FIMU;5821
2016-05-05;Jeudi;CUMUL;Visiteur;1J;Touriste Français;All-FIMU;1882
2016-05-05;Jeudi;CUMUL;Visiteur;2J;Résident ;All-FIMU;7516
2016-05-05;Jeudi;CUMUL;Visiteur;2J;Touriste Français;All-FIMU;2838
2016-05-05;Jeudi;CUMUL;Visiteur;3J;Résident ;All-FIMU;6528
2016-05-05;Jeudi;CUMUL;Visiteur;3J;Touriste Français;All-FIMU;8625
2016-05-05;Jeudi;CUMUL;Visiteur;4J;Résident ;All-FIMU;2288
2016-05-05;Jeudi;CUMUL;Visiteur;4J;Touriste Français;All-FIMU;2677
2016-05-05;Jeudi;CUMUL;Visiteur;5J;Résident ;All-FIMU;5303
2016-05-05;Jeudi;CUMUL;Visiteur;5J;Touriste Français;All-FIMU;4659
2016-05-05;Jeudi;CUMUL;Visiteur;6J;Résident ;All-FIMU;6244
2016-05-05;Jeudi;CUMUL;Visiteur;6J;Touriste Français;All-FIMU;9696
2016-05-05;Jeudi;CUMUL;Visiteur;7J;Résident ;All-FIMU;3684
2016-05-05;Jeudi;CUMUL;Visiteur;7J;Touriste Français;All-FIMU;3006
2016-05-05;Jeudi;CUMUL;Visiteur;8J;Résident ;All-FIMU;999
2016-05-05;Jeudi;CUMUL;Visiteur;8J;Touriste Français;All-FIMU;1900
2016-05-05;Jeudi;CUMUL;Visiteur;9J;Résident ;All-FIMU;5485
2016-05-05;Jeudi;CUMUL;Visiteur;9J;Touriste Français;All-FIMU;9347
2016-05-05;Jeudi;CUMUL;Visiteur;10J;Résident ;All-FIMU;3404
2016-05-05;Jeudi;CUMUL;Visiteur;10J;Touriste Français;All-FIMU;6523
2016-05-05;Jeudi;CUMUL;Visiteur;11J;Résident ;All-FIMU;7405
2016-05-05;Jeudi;CUMUL;Visiteur;11J;Touriste Français;All-FIMU;1236
2016-05-05;Jeudi;CUMUL;Visiteur;12J;Résident ;All-FIMU;8231
2016-05-05;Jeudi;CUMUL;Visiteur;12J;Touriste Français;All-FIMU;3952
2016-05-05;Jeudi;CUMUL;Visiteur;13J;Résident ;All-FIMU;2401
2016-05-05;Jeudi;CUMUL;Visiteur;13J;Touriste Français;All-FIMU;97
2016-05-05;Jeudi;CUMUL;Visiteur;14J;Résident ;All-FIMU;528
2016-05-05;Jeudi;CUMUL;Visiteur;14J;Touriste Français;All-FIMU;2060
2016-05-05;Jeudi;18-24 ans;Visiteur;1J;Résident ;All-FIMU;2061
2016-05-05;Jeudi;18-24 ans;Visiteur;1J;Touriste Français;All-FIMU;3666
2016-05-05;Jeudi;18-24 ans;Visiteur;2J;Résident ;All-FIMU;1885
2016-05-05;Jeudi;18-24 ans;Visiteur;2J;Touriste Français;All-FIMU;4250
2016-05-05;Jeudi;18-24 ans;Visiteur;3J;Résident ;All-FIMU;568
2016-05-05;Jeudi;18-24 ans;Visiteur;3J;Touriste Français;All-FIMU;6941
2016-05-05;Jeudi;18-24 ans;Visiteur;4J;Résident ;All-FIMU;7304
2016-05-05;Jeudi;18-24 ans;Visiteur;4J;Touriste Français;All-FIMU;5648
2016-05-05;Jeudi;18-24 ans;Visiteur;5J;Résident ;All-FIMU;3819
2016-05-05;Jeudi;18-24 ans;Visiteur;5J;Touriste Français;All-FIMU;3062
2016-05-05;Jeudi;18-24 ans;Visiteur;6J;Résident ;All-FIMU;8367
2016-05-05;Jeudi;18-24 ans;Visiteur;6J;Touriste Français;All-FIMU;7631
2016-05-05;Jeudi;18-24 ans;Visiteur;7J;Résident ;All-FIMU;4007
2016-05-05;Jeudi;18-24 ans;Visiteur;7J;Touriste Français;All-FIMU;5875
2016-05-05;Jeudi;18-24 ans;Visiteur;8J;Résident ;All-FIMU;3979
2016-05-05;Jeudi;18-24 ans;Visiteur;8J;Touriste Français;All-FIMU;5310
2016-05-05;Jeudi;18-24 ans;Visiteur;9J;Résident ;All-FIMU;2124
2016-05-05;Jeudi;18-24 ans;Visiteur;9J;Touriste Français;All-FIMU;3003
2016-05-05;Jeudi;18-24 ans;Visiteur;10J;Résident ;All-FIMU;2080
2016-05-05;Jeudi;18-24 ans;Visiteur;10J;Touriste Français;All-FIMU;5243
2016-05-05;Jeudi;18-24 ans;Visiteur;11J;Résident ;All-FIMU;1627
2016-05-05;Jeudi;18-24 ans;Visiteur;11J;Touriste Français;All-FIMU;2753
2016-05-05;Jeudi;18-24 ans;Visiteur;12J;Résident ;All-FIMU;8561
2016-05-05;Jeudi;18-24 ans;Visiteur;12J;Touriste Français;All-FIMU;7325
2016-05-05;Jeudi;18-24 ans;Visiteur;13J;Résident ;All-FIMU;9795
2016-05-05;Jeudi;18-24 ans;Visiteur;13J;Touriste Français;All-FIMU;1724
2016-05-05;Jeudi;18-24 ans;Visiteur;14J;Résident ;All-FIMU;5959
2016-05-05;Jeudi;18-24 ans;Visiteur;14J;Touriste Français;All-FIMU;6317
2016-05-05;Jeudi;25-34 ans;Visiteur;1J;Résident ;All-FIMU;6770
2016-05-05;Jeudi;25-34 ans;Visiteur;1J;Touriste Français;All-FIMU;5453
2016-05-05;Jeudi;25-34 ans;Visiteur;2J;Résident ;All-FIMU;4384
2016-05-05;Jeudi;25-34 ans;Visiteur;2J;Touriste Français;All-FIMU;4857
2016-05-05;Jeudi;25-34 ans;Visiteur;3J;Résident ;All-FIMU;7122
2016-05-05;Jeudi;25-34 ans;Visiteur;3J;Touriste Français;All-FIMU;5970
2016-05-05;Jeudi;25-34 ans;Visiteur;4J;Résident ;All-FIMU;8404
2016-05-05;Jeudi;25-34 ans;Visiteur;4J;Touriste Français;All-FIMU;5312
2016-05-05;Jeudi;25-34 ans;Visiteur;5J;Résident ;All-FIMU;2485
2016-05-05;Jeudi;25-34 ans;Visiteur;5J;Touriste Français;All-FIMU;7480
2016-05-05;Jeudi;25-34 ans;Visiteur;6J;Résident ;All-FIMU;2476
2016-05-05;Jeudi;25-34 ans;Visiteur;6J;Touriste Français;All-FIMU;8986
2016-05-05;Jeudi;25-34 ans;Visiteur;7J;Résident ;All-FIMU;4981
2016-05-05;Jeudi;25-34 ans;Visiteur;7J;Touriste Français;All-FIMU;3260
2016-05-05;Jeudi;25-34 ans;Visiteur;8J;Résident ;All-FIMU;1828
2016-05-05;Jeudi;25-34 ans;Visiteur;8J;Touriste Français;All-FIMU;3907
2016-05-05;Jeudi;25-34 ans;Visiteur;9J;Résident ;All-FIMU;7279
2016-05-05;Jeudi;25-34 ans;Visiteur;9J;Touriste Français;All-FIMU;8703
2016-05-05;Jeudi;25-34 ans;Visiteur;10J;Résident ;All-FIMU;7815
2016-05-05;Jeudi;25-34 ans;Visiteur;10J;Touriste Français;All-FIMU;3315
2016-05-05;Jeudi;25-34 ans;Visiteur;11J;Résident ;All-FIMU;5281
2016-05-05;Jeudi;25-34 ans;Visiteur;11J;Touriste Français;All-FIMU;3825
2016-05-05;Jeudi;25-34 ans;Visiteur;12J;Résident ;All-FIMU;7728
2016-05-05;Jeudi;25-34 ans;Visiteur;12J;Touriste Français;All-FIMU;7823
2016-05-05;Jeudi;25-34 ans;Visiteur;13J;Résident ;All-FIMU;6551
2016-05-05;Jeudi;25-34 ans;Visiteur;13J;Touriste Français;All-FIMU;6322
2016-05-05;Jeudi;25-34 ans;Visiteur;14J;Résident ;All-FIMU;1364
2016-05-05;Jeudi;25-34 ans;Visiteur;14J;Touriste Français;All-FIMU;5026
2016-05-05;Jeudi;35-44 ans;Visiteur;1J;Résident ;All-FIMU;6446
2016-05-05;Jeudi;35-44 ans;Visiteur;1J;Touriste Français;All-FIMU;4906
2016-05-05;Jeudi;35-44 ans;Visiteur;2J;Résident ;All-FIMU;9035
2016-05-05;Jeudi;35-44 ans;Visiteur;2J;Touriste Français;All-FIMU;2888
2016-05-05;Jeudi;35-44 ans;Visiteur;3J;Résident ;All-FIMU;6156
2016-05-05;Jeudi;35-44 ans;Visiteur;3J;Touriste Français;All-FIMU;5722
2016-05-05;Jeudi;35-44 ans;Visiteur;4J;Résident ;All-FIMU;1384
