Date;JourDeLaSemaine;Age;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-01;Dimanche;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;9750
2016-05-01;Dimanche;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;2860
2016-05-01;Dimanche;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;3905
2016-05-01;Dimanche;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;4678
2016-05-01;Dimanche;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;9839
2016-05-01;Dimanche;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;2098
2016-05-01;Dimanche;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;2577
2016-05-01;Dimanche;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;1511
2016-05-01;Dimanche;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;4205
2016-05-01;Dimanche;NR;Visiteur;Journee;Résident ;All-FIMU;4494
2016-05-01;Dimanche;NR;Visiteur;Journee;Touriste Français;All-FIMU;1387
2016-05-01;Dimanche;NR;Excursionniste;Journee;Résident ;All-FIMU;4879
2016-05-01;Dimanche;NR;Excursionniste;Journee;Touriste Français;All-FIMU;3176
2016-05-02;Lundi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;3486
2016-05-02;Lundi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;8862
2016-05-02;Lundi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;4491
2016-05-02;Lundi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;6759
2016-05-02;Lundi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;7715
2016-05-02;Lundi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;9007
2016-05-02;Lundi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-02;Lundi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-02;Lundi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;2370
2016-05-02;Lundi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;9172
2016-05-02;Lundi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;117
2016-05-02;Lundi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5638
2016-05-02;Lundi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;2353
2016-05-02;Lundi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;3713
2016-05-02;Lundi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;4931
2016-05-02;Lundi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;851
2016-05-02;Lundi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;8727
2016-05-02;Lundi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;7625
2016-05-02;Lundi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;8916
2016-05-02;Lundi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;1728
2016-05-02;Lundi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;6497
2016-05-02;Lundi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;7927
2016-05-02;Lundi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;1485
2016-05-02;Lundi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;8657
2016-05-02;Lundi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;7391
2016-05-02;Lundi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;967
2016-05-02;Lundi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;1312
2016-05-02;Lundi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;8815
2016-05-02;Lundi;NR;Visiteur;Journee;Résident ;All-FIMU;7879
2016-05-02;Lundi;NR;Visiteur;Journee;Touriste Français;All-FIMU;6823
2016-05-02;Lundi;NR;Excursionniste;Journee;Résident ;All-FIMU;9312
2016-05-02;Lundi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;7053
2016-05-03;Mardi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;7368
2016-05-03;Mardi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;9999
2016-05-03;Mardi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;3855
2016-05-03;Mardi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;6925
2016-05-03;Mardi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;5847
2016-05-03;Mardi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;5573
2016-05-03;Mardi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;8076
2016-05-03;Mardi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-03;Mardi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;1735
2016-05-03;Mardi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;9282
2016-05-03;Mardi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;7489
2016-05-03;Mardi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;9295
2016-05-03;Mardi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;4778
2016-05-03;Mardi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;7572
2016-05-03;Mardi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;5694
2016-05-03;Mardi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5358
2016-05-03;Mardi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;2771
2016-05-03;Mardi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;1981
2016-05-03;Mardi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;3752
2016-05-03;Mardi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;1320
2016-05-03;Mardi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;8688
2016-05-03;Mardi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;9345
2016-05-03;Mardi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;2094
2016-05-03;Mardi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;8605
2016-05-03;Mardi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;8727
2016-05-03;Mardi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;617
2016-05-03;Mardi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;5499
2016-05-03;Mardi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;7679
2016-05-03;Mardi;NR;Visiteur;Journee;Résident ;All-FIMU;7422
2016-05-03;Mardi;NR;Visiteur;Journee;Touriste Français;All-FIMU;7059
2016-05-03;Mardi;NR;Excursionniste;Journee;Résident ;All-FIMU;9209
2016-05-03;Mardi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;9038
2016-05-04;Mercredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;2588
2016-05-04;Mercredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;2030
2016-05-04;Mercredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2370
2016-05-04;Mercredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;4754
2016-05-04;Mercredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;9027
2016-05-04;Mercredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;5282
2016-05-04;Mercredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;5291
2016-05-04;Mercredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;2817
2016-05-04;Mercredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;8785
2016-05-04;Mercredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;865
2016-05-04;Mercredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;6872
2016-05-04;Mercredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;824
2016-05-04;Mercredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;3076
2016-05-04;Mercredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;600
2016-05-04;Mercredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;5146
2016-05-04;Mercredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5175
2016-05-04;Mercredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;5785
2016-05-04;Mercredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;6442
2016-05-04;Mercredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;8864
2016-05-04;Mercredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;96
2016-05-04;Mercredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;6532
2016-05-04;Mercredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;2901
2016-05-04;Mercredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;2568
2016-05-04;Mercredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;3991
2016-05-04;Mercredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;4003
2016-05-04;Mercredi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;8941
2016-05-04;Mercredi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;7850
2016-05-04;Mercredi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;4205
2016-05-04;Mercredi;NR;Visiteur;Journee;Résident ;All-FIMU;2469
2016-05-04;Mercredi;NR;Visiteur;Journee;Touriste Français;All-FIMU;5136
2016-05-04;Mercredi;NR;Excursionniste;Journee;Résident ;All-FIMU;3901
2016-05-04;Mercredi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;7915
2016-05-05;Jeudi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;6557
2016-05-05;Jeudi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;790
2016-05-05;Jeudi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;6920
2016-05-05;Jeudi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;1914
2016-05-05;Jeudi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;8301
2016-05-05;Jeudi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;9322
2016-05-05;Jeudi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-05;Jeudi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;8752
2016-05-05;Jeudi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;301
2016-05-05;Jeudi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;2113
2016-05-05;Jeudi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;5937
2016-05-05;Jeudi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;1201
2016-05-05;Jeudi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;7801
2016-05-05;Jeudi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;5829
2016-05-05;Jeudi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;8353
2016-05-05;Jeudi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;4768
2016-05-05;Jeudi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;2472
2016-05-05;Jeudi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;7717
2016-05-05;Jeudi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;9023
2016-05-05;Jeudi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;1558
2016-05-05;Jeudi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;5156
2016-05-05;Jeudi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;7207
2016-05-05;Jeudi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;4200
2016-05-05;Jeudi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;284
2016-05-05;Jeudi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;8550
2016-05-05;Jeudi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;8138
2016-05-05;Jeudi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;6603
2016-05-05;Jeudi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;3221
2016-05-05;Jeudi;NR;Visiteur;Journee;Résident ;All-FIMU;387
2016-05-05;Jeudi;NR;Visiteur;Journee;Touriste Français;All-FIMU;2074
2016-05-05;Jeudi;NR;Excursionniste;Journee;Résident ;All-FIMU;1309
2016-05-05;Jeudi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;120
2016-05-06;Vendredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;4736
2016-05-06;Vendredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;5908
2016-05-06;Vendredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2642
2016-05-06;Vendredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;3292
2016-05-06;Vendredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;3417
2016-05-06;Vendredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;4928
2016-05-06;Vendredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;4544
2016-05-06;Vendredi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-06;Vendredi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;5460
2016-05-06;Vendredi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;999
2016-05-06;Vendredi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;3680
2016-05-06;Vendredi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;7977
2016-05-06;Vendredi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;1136
2016-05-06;Vendredi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;8566
2016-05-06;Vendredi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;735
2016-05-06;Vendredi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;299
2016-05-06;Vendredi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;7362
2016-05-06;Vendredi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;5694
2016-05-06;Vendredi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;6836
2016-05-06;Vendredi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;4069
2016-05-06;Vendredi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;6313
2016-05-06;Vendredi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;5512
2016-05-06;Vendredi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;6914
2016-05-06;Vendredi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;2016
2016-05-06;Vendredi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;7844
2016-05-06;Vendredi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;1549
2016-05-06;Vendredi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;715
2016-05-06;Vendredi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;7150
2016-05-06;Vendredi;NR;Visiteur;Journee;Résident ;All-FIMU;8651
2016-05-06;Vendredi;NR;Visiteur;Journee;Touriste Français;All-FIMU;3328
2016-05-06;Vendredi;NR;Excursionniste;Journee;Résident ;All-FIMU;82
2016-05-06;Vendredi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;9517
2016-05-07;Samedi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;1445
2016-05-07;Samedi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;4670
2016-05-07;Samedi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;4235
2016-05-07;Samedi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;9541
2016-05-07;Samedi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;8372
2016-05-07;Samedi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;5023
2016-05-07;Samedi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-07;Samedi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-07;Samedi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;7216
2016-05-07;Samedi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;8577
2016-05-07;Samedi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;9805
2016-05-07;Samedi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;434
2016-05-07;Samedi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;8852
2016-05-07;Samedi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;4477
2016-05-07;Samedi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;491
2016-05-07;Samedi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5148
2016-05-07;Samedi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;9738
2016-05-07;Samedi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;7763
2016-05-07;Samedi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;404
2016-05-07;Samedi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;5290
2016-05-07;Samedi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;5717
2016-05-07;Samedi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;3118
2016-05-07;Samedi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;899
2016-05-07;Samedi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;1681
2016-05-07;Samedi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;3760
2016-05-07;Samedi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;4461
2016-05-07;Samedi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;9973
2016-05-07;Samedi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;1431
2016-05-07;Samedi;NR;Visiteur;Journee;Résident ;All-FIMU;828
2016-05-07;Samedi;NR;Visiteur;Journee;Touriste Français;All-FIMU;9364
2016-05-07;Samedi;NR;Excursionniste;Journee;Résident ;All-FIMU;7437
2016-05-07;Samedi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;8797
2016-05-08;Dimanche;CUMUL;Visiteur;Journee;Résident ;All-FIMU;222
2016-05-08;Dimanche;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;8476
2016-05-08;Dimanche;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;3500
2016-05-08;Dimanche;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;5867
2016-05-08;Dimanche;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;9722
2016-05-08;Dimanche;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;9419
2016-05-08;Dimanche;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-08;Dimanche;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;1561
2016-05-08;Dimanche;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;3924
2016-05-08;Dimanche;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;3252
2016-05-08;Dimanche;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;9863
2016-05-08;Dimanche;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;6962
2016-05-08;Dimanche;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;5416
2016-05-08;Dimanche;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;996
2016-05-08;Dimanche;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;7372
2016-05-08;Dimanche;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;8034
2016-05-08;Dimanche;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;5132
2016-05-08;Dimanche;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;1851
2016-05-08;Dimanche;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;9198
2016-05-08;Dimanche;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;4898
2016-05-08;Dimanche;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;5798
2016-05-08;Dimanche;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;5837
2016-05-08;Dimanche;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;3198
2016-05-08;Dimanche;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;641
2016-05-08;Dimanche;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;7838
2016-05-08;Dimanche;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;5175
2016-05-08;Dimanche;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;8496
2016-05-08;Dimanche;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;6721
2016-05-08;Dimanche;NR;Visiteur;Journee;Résident ;All-FIMU;2006
2016-05-08;Dimanche;NR;Visiteur;Journee;Touriste Français;All-FIMU;5223
2016-05-08;Dimanche;NR;Excursionniste;Journee;Résident ;All-FIMU;5695
2016-05-08;Dimanche;NR;Excursionniste;Journee;Touriste Français;All-FIMU;648
2016-05-09;Lundi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;8017
2016-05-09;Lundi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;6280
2016-05-09;Lundi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;7057
2016-05-09;Lundi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;921
2016-05-09;Lundi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;9938
2016-05-09;Lundi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;7579
2016-05-09;Lundi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;7384
2016-05-09;Lundi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-09;Lundi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;7356
2016-05-09;Lundi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;9332
2016-05-09;Lundi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;2643
2016-05-09;Lundi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;7174
2016-05-09;Lundi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;7211
2016-05-09;Lundi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;245
2016-05-09;Lundi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;482
2016-05-09;Lundi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;2980
2016-05-09;Lundi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;7312
2016-05-09;Lundi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;4779
2016-05-09;Lundi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;238
2016-05-09;Lundi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;2362
2016-05-09;Lundi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;4129
2016-05-09;Lundi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;1651
2016-05-09;Lundi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;2623
2016-05-09;Lundi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;2926
2016-05-09;Lundi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;1747
2016-05-09;Lundi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;1244
2016-05-09;Lundi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;7473
2016-05-09;Lundi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;2797
2016-05-09;Lundi;NR;Visiteur;Journee;Résident ;All-FIMU;2036
2016-05-09;Lundi;NR;Visiteur;Journee;Touriste Français;All-FIMU;3328
2016-05-09;Lundi;NR;Excursionniste;Journee;Résident ;All-FIMU;7442
2016-05-09;Lundi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;3347
2016-05-10;Mardi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;9437
2016-05-10;Mardi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;5927
2016-05-10;Mardi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;1991
2016-05-10;Mardi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;8882
2016-05-10;Mardi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;7887
2016-05-10;Mardi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;2941
2016-05-10;Mardi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-10;Mardi;18-24 ans;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-10;Mardi;25-34 ans;Visiteur;Journee;Résident ;All-FIMU;7480
2016-05-10;Mardi;25-34 ans;Visiteur;Journee;Touriste Français;All-FIMU;6672
2016-05-10;Mardi;25-34 ans;Excursionniste;Journee;Résident ;All-FIMU;5594
2016-05-10;Mardi;25-34 ans;Excursionniste;Journee;Touriste Français;All-FIMU;6797
2016-05-10;Mardi;35-44 ans;Visiteur;Journee;Résident ;All-FIMU;3733
2016-05-10;Mardi;35-44 ans;Visiteur;Journee;Touriste Français;All-FIMU;8645
2016-05-10;Mardi;35-44 ans;Excursionniste;Journee;Résident ;All-FIMU;3066
2016-05-10;Mardi;35-44 ans;Excursionniste;Journee;Touriste Français;All-FIMU;6303
2016-05-10;Mardi;45-54 ans;Visiteur;Journee;Résident ;All-FIMU;6444
2016-05-10;Mardi;45-54 ans;Visiteur;Journee;Touriste Français;All-FIMU;925
2016-05-10;Mardi;45-54 ans;Excursionniste;Journee;Résident ;All-FIMU;2195
2016-05-10;Mardi;45-54 ans;Excursionniste;Journee;Touriste Français;All-FIMU;7162
2016-05-10;Mardi;55-64 ans;Visiteur;Journee;Résident ;All-FIMU;6776
2016-05-10;Mardi;55-64 ans;Visiteur;Journee;Touriste Français;All-FIMU;1894
2016-05-10;Mardi;55-64 ans;Excursionniste;Journee;Résident ;All-FIMU;2469
2016-05-10;Mardi;55-64 ans;Excursionniste;Journee;Touriste Français;All-FIMU;8136
2016-05-10;Mardi;65 ans et +;Visiteur;Journee;Résident ;All-FIMU;9397
2016-05-10;Mardi;65 ans et +;Visiteur;Journee;Touriste Français;All-FIMU;9054
2016-05-10;Mardi;65 ans et +;Excursionniste;Journee;Résident ;All-FIMU;725
2016-05-10;Mardi;65 ans et +;Excursionniste;Journee;Touriste Français;All-FIMU;3456
2016-05-10;Mardi;NR;Visiteur;Journee;Résident ;All-FIMU;5217
2016-05-10;Mardi;NR;Visiteur;Journee;Touriste Français;All-FIMU;8358
2016-05-10;Mardi;NR;Excursionniste;Journee;Résident ;All-FIMU;4569
2016-05-10;Mardi;NR;Excursionniste;Journee;Touriste Français;All-FIMU;8212
2016-05-11;Mercredi;CUMUL;Visiteur;Journee;Résident ;All-FIMU;4393
2016-05-11;Mercredi;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;1415
2016-05-11;Mercredi;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;4813
2016-05-11;Mercredi;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;5103
2016-05-11;Mercredi;18-24 ans;Visiteur;Journee;Résident ;All-FIMU;7091
2016-05-11;Mercredi;18-24 ans;Visiteur;Journee;Touriste Français;All-FIMU;6129
2016-05-11;Mercredi;18-24 ans;Excursionniste;Journee;Résident ;All-FIMU;4072
