Date;JourDeLaSemaine;Pays;Continent;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-01;Dimanche;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Japon;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;250
2016-05-01;Dimanche;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;5624
2016-05-01;Dimanche;Malaisie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Monaco;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Norvège;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;NR;NR;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;NR;NR;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Royaume-Uni;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Russie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Serbie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Serbie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-01;Dimanche;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;2369
2016-05-01;Dimanche;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;913
2016-05-02;Lundi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;6561
2016-05-02;Lundi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;6460
2016-05-02;Lundi;Afrique du Sud;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Afrique du Sud;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;750
2016-05-02;Lundi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;857
2016-05-02;Lundi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;9329
2016-05-02;Lundi;Australie;Oceanie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Australie;Oceanie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Autriche;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Autriche;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;9801
2016-05-02;Lundi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Brésil;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Brésil;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Canada;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Caucase;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Centrafrique;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Centrafrique;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Chine;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Chine;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Corée du Sud;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Corée du Sud;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;1357
2016-05-02;Lundi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Grèce;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Grèce;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Inde;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Japon;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Japon;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;884
2016-05-02;Lundi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;8616
2016-05-02;Lundi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Norvège;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;1033
2016-05-02;Lundi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;8528
2016-05-02;Lundi;Pologne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Pologne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;République tchèque;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Roumanie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Serbie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Serbie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-02;Lundi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;5150
2016-05-02;Lundi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;8503
2016-05-03;Mardi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;547
2016-05-03;Mardi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;1659
2016-05-03;Mardi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;3594
2016-05-03;Mardi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;8905
2016-05-03;Mardi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Autres Moyen Orient;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Autres Moyen Orient;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;6929
2016-05-03;Mardi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Caucase;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Centrafrique;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Centrafrique;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Chine;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Chine;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Égypte;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;3299
2016-05-03;Mardi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;États-Unis;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;France - Autres;Autre;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Grèce;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Grèce;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Irlande;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Japon;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Japon;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;1243
2016-05-03;Mardi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;2556
2016-05-03;Mardi;Malaisie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Malaisie;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;2273
2016-05-03;Mardi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Pologne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Pologne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;République tchèque;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;République tchèque;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Royaume-Uni;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Russie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Serbie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Serbie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-03;Mardi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;8379
2016-05-03;Mardi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;8105
2016-05-03;Mardi;Tunisie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;8861
2016-05-03;Mardi;Tunisie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;9629
2016-05-04;Mercredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;3444
2016-05-04;Mercredi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;1828
2016-05-04;Mercredi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;4132
2016-05-04;Mercredi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Autres Europe de l'Est;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Autres Moyen Orient;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Autriche;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Baltes;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;6846
2016-05-04;Mercredi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;461
2016-05-04;Mercredi;Bosnie-Herzégovine;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Brésil;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Caucase;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Caucase;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Caucase;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Caucase;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Corée du Sud;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Danemark;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Égypte;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;États-Unis;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Irlande;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;8383
2016-05-04;Mercredi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;1455
2016-05-04;Mercredi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;8458
2016-05-04;Mercredi;Malaisie;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;6715
2016-05-04;Mercredi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Pologne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Pologne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;République tchèque;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;République tchèque;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;328
2016-05-04;Mercredi;Roumanie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Sénégal;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-04;Mercredi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;7625
2016-05-04;Mercredi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;1674
2016-05-05;Jeudi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;4445
2016-05-05;Jeudi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;2801
2016-05-05;Jeudi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;1842
2016-05-05;Jeudi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;1378
2016-05-05;Jeudi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;9848
2016-05-05;Jeudi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;3133
2016-05-05;Jeudi;Autres Europe de l'Est;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Autres Moyen Orient;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Autres Moyen Orient;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Autriche;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;9757
2016-05-05;Jeudi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;5705
2016-05-05;Jeudi;Bénin;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Bénin;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Caucase;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Danemark;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Finlande;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Finlande;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;France - Autres;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Inde;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;3733
2016-05-05;Jeudi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;2942
2016-05-05;Jeudi;Luxembourg;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;9078
2016-05-05;Jeudi;Maroc;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Maroc;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Norvège;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Norvège;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Pays-Bas;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;3984
2016-05-05;Jeudi;Pays-Bas;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Pologne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Pologne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Portugal;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;République tchèque;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;République tchèque;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Roumanie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Royaume-Uni;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Royaume-Uni;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Russie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Russie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Sénégal;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Sénégal;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Serbie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Serbie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-05;Jeudi;Suisse;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;8355
2016-05-05;Jeudi;Suisse;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;8012
2016-05-05;Jeudi;Ukraine;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Etranger;All-FIMU;2796
2016-05-06;Vendredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Etranger;All-FIMU;5503
2016-05-06;Vendredi;Algérie;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Algérie;Afrique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Allemagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;359
2016-05-06;Vendredi;Allemagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;7294
2016-05-06;Vendredi;Argentine;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Argentine;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autre;Autre;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autre;Autre;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autres Moyen Orient;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autres Moyen Orient;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autriche;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Autriche;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Belgique;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;5844
2016-05-06;Vendredi;Belgique;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;7022
2016-05-06;Vendredi;Bosnie-Herzégovine;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Brésil;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Brésil;Amérique;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Cameroun;Afrique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Caucase;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Chine;Asie;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Chine;Asie;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Danemark;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Espagne;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;8086
2016-05-06;Vendredi;Espagne;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;États-Unis;Amérique;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Finlande;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Finlande;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Hongrie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Hongrie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Italie;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Italie;Europe;Excursionniste;Journee;Touriste Etranger;All-FIMU;#
2016-05-06;Vendredi;Luxembourg;Europe;Visiteur;Journee;Touriste Etranger;All-FIMU;757
